id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML:fragment_scans
1070,7.4601,5.528,10.78,285.07589,285.07507,285.07733,9.561E5,9.963E5,1.002E5,9.561E5,0,DETECTED,285.07589,285.07507,285.07733,7.4601,5.528,10.78,9.561E5,9.963E5,1.002E5,9.561E5,0.0675,1.3591,1.574,
1071,7.4601,7.0449,8.1335,299.23306,299.23257,299.23398,8.867E5,1.628E5,1.004E5,8.867E5,0,DETECTED,299.23306,299.23257,299.23398,7.4601,7.0449,8.1335,8.867E5,1.628E5,1.004E5,8.867E5,0.5306,1.3109,1.0373,
1072,7.4601,0.7926,11.3757,322.16502,322.1636,322.16833,1.489E6,3.247E6,1.021E5,1.489E6,1,DETECTED,322.16502,322.1636,322.16833,7.4601,0.7926,11.3757,1.489E6,3.247E6,1.021E5,1.489E6,0.9195,0.7054,0.626,1
1073,7.4601,4.1991,10.8362,383.13347,383.13223,383.1358,1.781E6,4.514E6,1.024E5,1.781E6,2,DETECTED,383.13347,383.13223,383.1358,7.4601,4.1991,10.8362,1.781E6,4.514E6,1.024E5,1.781E6,2.3647,0.9723,1.1439,2
1074,7.4601,5.2712,9.943,494.16637,494.16318,494.16956,9.508E5,1.347E6,1.049E5,9.508E5,0,DETECTED,494.16637,494.16318,494.16956,7.4601,5.2712,9.943,9.508E5,1.347E6,1.049E5,9.508E5,0.3529,1.0671,1.1343,
1075,7.4601,5.1805,10.6041,528.17222,528.1684,528.17712,7.604E5,1.139E6,1.049E5,7.604E5,0,DETECTED,528.17222,528.1684,528.17712,7.4601,5.1805,10.6041,7.604E5,1.139E6,1.049E5,7.604E5,1.1421,1.1896,0.8065,
1076,7.474,0.7163,11.4167,253.11826,253.11577,253.11911,8.976E6,1.213E6,1.005E5,8.976E6,3,DETECTED,253.11826,253.11577,253.11911,7.474,0.7163,11.4167,8.976E6,1.213E6,1.005E5,8.976E6,0.0414,0.7832,0.3918,3
1077,7.474,0.757,7.547,254.12167,254.12076,254.12376,1.285E6,5.534E4,1.056E5,1.285E6,0,DETECTED,254.12167,254.12076,254.12376,7.474,0.757,7.547,1.285E6,5.534E4,1.056E5,1.285E6,0.0375,0.5048,0.0086,
1078,7.474,6.0208,10.8212,257.13822,257.13742,257.1391,8.167E5,4.132E5,1.005E5,8.167E5,0,DETECTED,257.13822,257.13742,257.1391,7.474,6.0208,10.8212,8.167E5,4.132E5,1.005E5,8.167E5,3.0681,1.6516,0.8792,
1079,7.474,6.4807,11.6391,272.20094,272.19998,272.20187,7.457E5,1.619E5,1.013E5,7.457E5,0,DETECTED,272.20094,272.19998,272.20187,7.474,6.4807,11.6391,7.457E5,1.619E5,1.013E5,7.457E5,0.0573,2.5966,2.0843,
1080,7.474,0.6506,15.055,303.33635,303.33328,303.33932,8.27E5,1.591E6,1.002E5,8.27E5,0,DETECTED,303.33635,303.33328,303.33932,7.474,0.6506,15.055,8.27E5,1.591E6,1.002E5,8.27E5,2.4724,1.0555,1.6525,
1081,7.474,4.8004,12.0885,330.2056,330.20285,330.20627,6.786E5,3.569E5,1.006E5,6.786E5,0,DETECTED,330.2056,330.20285,330.20627,7.474,4.8004,12.0885,6.786E5,3.569E5,1.006E5,6.786E5,4.7136,1.3629,1.705,
1082,7.474,0.757,11.1663,377.12307,377.12167,377.12451,1.521E6,4.405E6,1.008E5,1.521E6,1,DETECTED,377.12307,377.12167,377.12451,7.474,0.757,11.1663,1.521E6,4.405E6,1.008E5,1.521E6,2.3697,1.051,1.5754,1
1083,7.474,7.4479,12.8438,440.24898,440.24448,440.2522,2.036E6,9.32E4,1.014E5,2.036E6,0,DETECTED,440.24898,440.24448,440.2522,7.474,7.4479,12.8438,2.036E6,9.32E4,1.014E5,2.036E6,0.0273,78.9156,2.289,
1084,7.474,4.9734,9.4665,466.17059,466.16772,466.17398,1.252E6,2.166E6,1.096E5,1.252E6,0,DETECTED,466.17059,466.16772,466.17398,7.474,4.9734,9.4665,1.252E6,2.166E6,1.096E5,1.252E6,2.1396,0.9428,0.8025,
1085,7.474,6.1138,12.2867,576.29576,576.29004,576.30048,8.921E5,6.856E4,1.002E5,8.921E5,0,DETECTED,576.29576,576.29004,576.30048,7.474,6.1138,12.2867,8.921E5,6.856E4,1.002E5,8.921E5,0.0459,2.269,5.3393,
1086,7.488,6.5448,13.0008,402.26155,402.2597,402.26352,1.702E6,5.968E5,1.004E5,1.702E6,1,DETECTED,402.26155,402.2597,402.26352,7.488,6.5448,13.0008,1.702E6,5.968E5,1.004E5,1.702E6,0.8349,2.2917,5.639,1
1087,7.488,4.6219,10.7109,413.14407,413.14151,413.14658,1.487E6,3.627E6,1.004E5,1.487E6,0,DETECTED,413.14407,413.14151,413.14658,7.488,4.6219,10.7109,1.487E6,3.627E6,1.004E5,1.487E6,2.3334,1.0278,1.1401,
1088,7.488,5.3753,10.6422,447.12767,447.12512,447.12991,9.065E5,1.929E6,1.013E5,9.065E5,0,DETECTED,447.12767,447.12512,447.12991,7.488,5.3753,10.6422,9.065E5,1.929E6,1.013E5,9.065E5,1.7803,1.2465,1.2744,
1089,7.488,6.53,12.1888,575.29024,575.28638,575.29468,3.29E6,4.68E5,1.055E5,3.29E6,1,DETECTED,575.29024,575.28638,575.29468,7.488,6.53,12.1888,3.29E6,4.68E5,1.055E5,3.29E6,0.0554,1.0761,4.0178,1
1090,7.5042,0.7926,9.5717,162.09133,162.09082,162.09166,5.867E5,6.282E5,1E5,5.867E5,0,DETECTED,162.09133,162.09082,162.09166,7.5042,0.7926,9.5717,5.867E5,6.282E5,1E5,5.867E5,1.2415,0.654,0.4087,
1091,7.5042,4.9107,11.2488,329.10235,329.10098,329.10373,8.078E5,2.149E6,1.037E5,8.078E5,0,DETECTED,329.10235,329.10098,329.10373,7.5042,4.9107,11.2488,8.078E5,2.149E6,1.037E5,8.078E5,3.0389,1.2219,1.5224,
1092,7.5042,3.9689,9.6885,336.1076,336.10611,336.1098,5.227E5,1.07E6,1.002E5,5.227E5,0,DETECTED,336.1076,336.10611,336.1098,7.5042,3.9689,9.6885,5.227E5,1.07E6,1.002E5,5.227E5,0.7219,0.8089,0.4908,
1093,7.5042,2.8154,12.3673,377.17168,377.16879,377.17471,1.685E6,2.856E6,1.016E5,1.685E6,1,DETECTED,377.17168,377.16879,377.17471,7.5042,2.8154,12.3673,1.685E6,2.856E6,1.016E5,1.685E6,0.6806,0.6077,0.3406,1
1094,7.5042,4.7766,10.95,405.11775,405.11517,405.12015,1.026E6,2.492E6,1E5,1.026E6,0,DETECTED,405.11775,405.11517,405.12015,7.5042,4.7766,10.95,1.026E6,2.492E6,1E5,1.026E6,3.1194,1.2442,1.0451,
1095,7.5042,5.2517,10.6698,415.15963,415.15802,415.16199,9.944E5,2.144E6,1.003E5,9.944E5,0,DETECTED,415.15963,415.15802,415.16199,7.5042,5.2517,10.6698,9.944E5,2.144E6,1.003E5,9.944E5,1.6185,1.2027,1.348,
1096,7.5042,5.5941,13.1501,464.26504,464.26212,464.26901,5.608E5,1.072E6,1.008E5,5.608E5,0,DETECTED,464.26504,464.26212,464.26901,7.5042,5.5941,13.1501,5.608E5,1.072E6,1.008E5,5.608E5,3.9129,1.9778,0.996,
1097,7.5197,1.0202,10.6159,208.09692,208.09641,208.09732,5.142E5,9.167E5,1.001E5,5.142E5,0,DETECTED,208.09692,208.09641,208.09732,7.5197,1.0202,10.6159,5.142E5,9.167E5,1.001E5,5.142E5,1.1162,0.7382,0.5702,
1098,7.5197,7.2246,12.7922,410.2902,410.28842,410.29153,2.109E6,2.169E5,1.022E5,2.109E6,0,DETECTED,410.2902,410.28842,410.29153,7.5197,7.2246,12.7922,2.109E6,2.169E5,1.022E5,2.109E6,0.2038,1.9048,5.9693,
1099,7.5197,4.3829,9.7151,442.17041,442.16818,442.1734,1.527E6,3.369E6,1.019E5,1.527E6,11,DETECTED,442.17041,442.16818,442.1734,7.5197,4.3829,9.7151,1.527E6,3.369E6,1.019E5,1.527E6,2.4111,0.6825,0.5074,11
1100,7.5197,5.6661,9.5971,448.18098,448.17889,448.18317,5.393E5,7.163E5,1.021E5,5.393E5,0,DETECTED,448.18098,448.17889,448.18317,7.5197,5.6661,9.5971,5.393E5,7.163E5,1.021E5,5.393E5,0.0451,1.0604,0.9812,
1101,7.5332,4.8883,11.5543,209.0809,209.08063,209.08138,5.069E5,1.155E6,1.003E5,5.069E5,0,DETECTED,209.0809,209.08063,209.08138,7.5332,4.8883,11.5543,5.069E5,1.155E6,1.003E5,5.069E5,3.5132,1.2602,1.1732,
1102,7.5332,4.9911,9.4537,450.17578,450.17273,450.17816,1.041E6,1.975E6,1.248E5,1.041E6,0,DETECTED,450.17578,450.17273,450.17816,7.5332,4.9911,9.4537,1.041E6,1.975E6,1.248E5,1.041E6,1.9601,0.8778,0.9672,
1103,7.5332,7.488,12.9177,620.34569,620.34216,620.354,1.722E6,2.378E5,1.004E5,1.722E6,1,DETECTED,620.34569,620.34216,620.354,7.5332,7.488,12.9177,1.722E6,2.378E5,1.004E5,1.722E6,0.1518,42.6438,152.6862,1
1104,7.547,3.3834,11.9289,368.20696,368.2034,368.20844,5.992E6,2.937E6,1.005E5,5.992E6,1,DETECTED,368.20696,368.2034,368.20844,7.547,3.3834,11.9289,5.992E6,2.937E6,1.005E5,5.992E6,0.0726,5.8313,0.0505,1
1105,7.547,1.3202,9.8094,369.16639,369.16461,369.16812,1.001E6,2.123E6,1.002E5,1.001E6,1,DETECTED,369.16639,369.16461,369.16812,7.547,1.3202,9.8094,1.001E6,2.123E6,1.002E5,1.001E6,2.6096,0.6817,0.5318,1
1106,7.547,5.6947,9.7657,369.21067,369.20737,369.21378,9.123E5,1.146E5,1.058E5,9.123E5,0,DETECTED,369.21067,369.20737,369.21378,7.547,5.6947,9.7657,9.123E5,1.146E5,1.058E5,9.123E5,0.0527,1.0989,0.2955,
1107,7.547,7.2801,13.3444,397.27036,397.26834,397.2739,2.594E6,3.26E5,1.015E5,2.594E6,0,DETECTED,397.27036,397.26834,397.2739,7.547,7.2801,13.3444,2.594E6,3.26E5,1.015E5,2.594E6,0.2544,11.2812,0.434,
1108,7.547,7.2801,9.5335,398.27278,398.26962,398.27463,6.534E5,6.298E4,1.055E5,6.534E5,0,DETECTED,398.27278,398.26962,398.27463,7.547,7.2801,9.5335,6.534E5,6.298E4,1.055E5,6.534E5,0.0408,4.2223,6.7227,
1109,7.547,5.6463,10.9366,568.20365,568.19788,568.20758,9.412E5,1.582E6,1.002E5,9.412E5,0,DETECTED,568.20365,568.19788,568.20758,7.547,5.6463,10.9366,9.412E5,1.582E6,1.002E5,9.412E5,0.5995,1.3917,1.9037,
1110,7.5628,0.7926,10.0782,238.10754,238.10675,238.10802,5.984E5,1.309E6,1E5,5.984E5,0,DETECTED,238.10754,238.10675,238.10802,7.5628,0.7926,10.0782,5.984E5,1.309E6,1E5,5.984E5,0.7943,0.6858,0.4061,
1111,7.5628,4.6904,11.6795,283.11769,283.11649,283.1192,8.142E5,2.088E6,1.008E5,8.142E5,0,DETECTED,283.11769,283.11649,283.1192,7.5628,4.6904,11.6795,8.142E5,2.088E6,1.008E5,8.142E5,2.4703,1.2166,1.154,
1112,7.5628,7.125,13.1806,311.23279,311.23077,311.2334,9.156E5,1.193E5,1.001E5,9.156E5,0,DETECTED,311.23279,311.23077,311.2334,7.5628,7.125,13.1806,9.156E5,1.193E5,1.001E5,9.156E5,0.0406,6.9169,5.4695,
1113,7.5628,4.292,9.5072,424.1592,424.15689,424.16302,1.744E6,3.107E6,1.022E5,1.744E6,2,DETECTED,424.1592,424.15689,424.16302,7.5628,4.292,9.5072,1.744E6,3.107E6,1.022E5,1.744E6,2.097,0.7533,0.5167,2
1114,7.5628,0.7926,9.0266,448.16029,448.15704,448.16196,7.113E5,8.41E5,1.147E5,7.113E5,0,DETECTED,448.16029,448.15704,448.16196,7.5628,0.7926,9.0266,7.113E5,8.41E5,1.147E5,7.113E5,0.6831,0.6081,0.4668,
1115,7.5775,0.7926,8.312,210.07615,210.07558,210.07689,3.736E6,4.241E5,1.012E5,3.736E6,1,DETECTED,210.07615,210.07558,210.07689,7.5775,0.7926,8.312,3.736E6,4.241E5,1.012E5,3.736E6,0.039,0.5429,1.4346,1
1116,7.5775,4.5541,11.6391,293.10207,293.10098,293.10364,8.64E5,2.672E6,1.009E5,8.64E5,0,DETECTED,293.10207,293.10098,293.10364,7.5775,4.5541,11.6391,8.64E5,2.672E6,1.009E5,8.64E5,2.5538,1.1717,1.1442,
1117,7.5775,0.8064,10.0782,404.17009,404.16702,404.17181,6.952E5,1.316E6,1.012E5,6.952E5,0,DETECTED,404.17009,404.16702,404.17181,7.5775,0.8064,10.0782,6.952E5,1.316E6,1.012E5,6.952E5,2.5243,0.6847,0.5641,
1118,7.5775,6.5107,13.8152,460.26951,460.26736,460.27078,1.249E6,5.088E5,1.013E5,1.249E6,0,DETECTED,460.26951,460.26736,460.27078,7.5775,6.5107,13.8152,1.249E6,5.088E5,1.013E5,1.249E6,0.167,2.5811,1.8948,
1119,7.5775,4.8232,8.6984,482.16551,482.16235,482.16959,1.146E6,1.906E6,1.036E5,1.146E6,0,DETECTED,482.16551,482.16235,482.16959,7.5775,4.8232,8.6984,1.146E6,1.906E6,1.036E5,1.146E6,2.0434,0.7144,0.4137,
1120,7.5775,5.4756,9.9856,493.13352,493.13217,493.13608,7.868E5,1.084E6,1.023E5,7.868E5,0,DETECTED,493.13352,493.13217,493.13608,7.5775,5.4756,9.9856,7.868E5,1.084E6,1.023E5,7.868E5,1.3909,1.0728,1.0675,
1121,7.5775,5.049,12.0375,498.19719,498.19354,498.20242,1.557E6,3.585E6,1.02E5,1.557E6,6,DETECTED,498.19719,498.19354,498.20242,7.5775,5.049,12.0375,1.557E6,3.585E6,1.02E5,1.557E6,2.2522,1.4038,1.4656,6
1122,7.5775,5.3065,10.8671,526.19266,526.18805,526.19678,1.18E6,2.434E6,1.039E5,1.18E6,0,DETECTED,526.19266,526.18805,526.19678,7.5775,5.3065,10.8671,1.18E6,2.434E6,1.039E5,1.18E6,1.8798,1.2312,1.427,
1123,7.5775,1.149,10.8817,529.19029,529.18524,529.19464,5.87E5,8.605E5,1.045E5,5.87E5,0,DETECTED,529.19029,529.18524,529.19464,7.5775,1.149,10.8817,5.87E5,8.605E5,1.045E5,5.87E5,1.4901,0.757,1.533,
1124,7.5775,5.9203,10.7944,612.22999,612.22516,612.23413,7.659E5,1.278E6,1.011E5,7.659E5,0,DETECTED,612.22999,612.22516,612.23413,7.5775,5.9203,10.7944,7.659E5,1.278E6,1.011E5,7.659E5,0.9154,1.4706,2.7912,
1125,7.5892,5.9555,8.5938,152.01648,152.0163,152.01656,1.765E6,1.432E5,1.054E5,1.765E6,0,DETECTED,152.01648,152.0163,152.01656,7.5892,5.9555,8.5938,1.765E6,1.432E5,1.054E5,1.765E6,0.0517,18.6595,0.0848,
1126,7.5892,0.757,11.6552,245.08096,245.08051,245.0825,7.89E5,2.179E6,1.008E5,7.89E5,0,DETECTED,245.08096,245.08051,245.0825,7.5892,0.757,11.6552,7.89E5,2.179E6,1.008E5,7.89E5,2.2769,0.7976,1.5262,
1127,7.5892,4.131,10.6698,341.12366,341.12149,341.12747,9.736E5,2.658E6,1.003E5,9.736E5,0,DETECTED,341.12366,341.12149,341.12747,7.5892,4.131,10.6698,9.736E5,2.658E6,1.003E5,9.736E5,2.7187,0.9454,0.8067,
1128,7.5892,0.7926,12.7619,345.18121,345.1781,345.18466,8.693E5,6.566E5,1.005E5,8.693E5,0,DETECTED,345.18121,345.1781,345.18466,7.5892,0.7926,12.7619,8.693E5,6.566E5,1.005E5,8.693E5,0.4435,0.8805,1.2996,
1129,7.5892,5.6947,12.5532,400.24825,400.24625,400.25003,3.038E6,8.713E5,1.001E5,3.038E6,3,DETECTED,400.24825,400.24625,400.25003,7.5892,5.6947,12.5532,3.038E6,8.713E5,1.001E5,3.038E6,0.6383,0.9164,1.653,3
1130,7.5892,4.8883,10.3629,401.14429,401.14288,401.1467,6.906E5,1.423E6,1.01E5,6.906E5,0,DETECTED,401.14429,401.14288,401.1467,7.5892,4.8883,10.3629,6.906E5,1.423E6,1.01E5,6.906E5,1.997,1.0135,1.7257,
1131,7.5892,4.8442,11.82,484.18152,484.17816,484.18616,1.42E6,3.175E6,1.043E5,1.42E6,4,DETECTED,484.18152,484.17816,484.18616,7.5892,4.8442,11.82,1.42E6,3.175E6,1.043E5,1.42E6,1.5434,1.0127,1.1776,4
1132,7.6026,4.6219,9.5844,420.16496,420.1615,420.16748,1E6,1.753E6,1.027E5,1E6,0,DETECTED,420.16496,420.1615,420.16748,7.6026,4.6219,9.5844,1E6,1.753E6,1.027E5,1E6,1.6236,0.8324,0.7201,
1133,7.6026,4.8004,10.0355,472.18155,472.17944,472.18512,1.426E6,2.973E6,1.049E5,1.426E6,3,DETECTED,472.18155,472.17944,472.18512,7.6026,4.8004,10.0355,1.426E6,2.973E6,1.049E5,1.426E6,1.9566,0.9412,0.8234,3
1134,7.6026,7.5775,7.6859,529.04688,529.0462,529.04724,1.423E6,6.005E4,1.115E5,1.423E6,0,DETECTED,529.04688,529.0462,529.04724,7.6026,7.5775,7.6859,1.423E6,6.005E4,1.115E5,1.423E6,0.0792,2.0051,2.6253,
1135,7.6026,7.5775,7.6984,531.04366,531.04285,531.04468,1.56E6,6.569E4,1.188E5,1.56E6,0,DETECTED,531.04366,531.04285,531.04468,7.6026,7.5775,7.6984,1.56E6,6.569E4,1.188E5,1.56E6,0.0344,2.4263,2.8152,
1136,7.6026,6.4807,10.6159,531.3017,531.29669,531.30511,6.779E5,3.833E5,1.044E5,6.779E5,0,DETECTED,531.3017,531.29669,531.30511,7.6026,6.4807,10.6159,6.779E5,3.833E5,1.044E5,6.779E5,3.3921,1.843,1.5277,
1137,7.6182,4.9911,11.8598,241.08596,241.08542,241.08641,7.696E5,2.457E6,1.009E5,7.696E5,0,DETECTED,241.08596,241.08542,241.08641,7.6182,4.9911,11.8598,7.696E5,2.457E6,1.009E5,7.696E5,4.2004,1.3073,1.5429,
1138,7.6182,5.2156,11.5785,254.21154,254.21112,254.21223,1.701E6,3.313E5,1.025E5,1.701E6,2,DETECTED,254.21154,254.21112,254.21223,7.6182,5.2156,11.5785,1.701E6,3.313E5,1.025E5,1.701E6,0.7732,1.1297,4.3788,2
1139,7.6182,1.2988,9.9165,286.16498,286.16406,286.1658,1.334E6,6.869E5,1.001E5,1.334E6,0,DETECTED,286.16498,286.16406,286.1658,7.6182,1.2988,9.9165,1.334E6,6.869E5,1.001E5,1.334E6,0.0889,1.6374,0.0972,
1140,7.6182,4.4532,11.6391,305.10215,305.10123,305.10312,9.937E5,2.834E6,1.009E5,9.937E5,0,DETECTED,305.10215,305.10123,305.10312,7.6182,4.4532,11.6391,9.937E5,2.834E6,1.009E5,9.937E5,2.9629,1.1352,1.2283,
1141,7.6182,4.1538,11.2488,355.13884,355.13782,355.14136,1.562E6,4.487E6,1.001E5,1.562E6,2,DETECTED,355.13884,355.13782,355.14136,7.6182,4.1538,11.2488,1.562E6,4.487E6,1.001E5,1.562E6,3.273,0.7119,1.0524,2
1142,7.6182,4.222,12.6108,358.18609,358.18414,358.18845,5.934E5,1.61E6,1.007E5,5.934E5,0,DETECTED,358.18609,358.18414,358.18845,7.6182,4.222,12.6108,5.934E5,1.61E6,1.007E5,5.934E5,1.8306,1.235,0.7497,
1143,7.6182,1.0018,10.0122,360.14379,360.14142,360.14612,5.679E5,1.083E6,1.006E5,5.679E5,0,DETECTED,360.14379,360.14142,360.14612,7.6182,1.0018,10.0122,5.679E5,1.083E6,1.006E5,5.679E5,2.5792,0.6809,0.6171,
1144,7.6182,4.0149,11.6068,365.12321,365.12231,365.12585,1.654E6,4.799E6,1.028E5,1.654E6,0,DETECTED,365.12321,365.12231,365.12585,7.6182,4.0149,11.6068,1.654E6,4.799E6,1.028E5,1.654E6,2.5438,0.9918,0.9823,
1145,7.6182,0.8165,10.3773,406.18589,406.18268,406.18768,8.942E5,2.26E6,1.006E5,8.942E5,0,DETECTED,406.18589,406.18268,406.18768,7.6182,0.8165,10.3773,8.942E5,2.26E6,1.006E5,8.942E5,3.1414,0.7028,0.404,
1146,7.6182,0.757,11.0449,407.13335,407.13025,407.13629,2.107E6,5.365E6,1.051E5,2.107E6,0,DETECTED,407.13335,407.13025,407.13629,7.6182,0.757,11.0449,2.107E6,5.365E6,1.051E5,2.107E6,2.683,1.0582,1.2185,
1147,7.6182,5.049,11.4348,419.13311,419.13016,419.13522,1.475E6,4.008E6,1.005E5,1.475E6,0,DETECTED,419.13311,419.13016,419.13522,7.6182,5.049,11.4348,1.475E6,4.008E6,1.005E5,1.475E6,3.072,1.1752,1.2616,
1148,7.6182,1.0018,10.0355,422.18023,422.17789,422.18301,1.251E6,2.896E6,1.036E5,1.251E6,0,DETECTED,422.18023,422.17789,422.18301,7.6182,1.0018,10.0355,1.251E6,2.896E6,1.036E5,1.251E6,2.4515,0.8348,0.7743,
1149,7.6182,4.511,9.9723,430.17159,430.16919,430.17383,1.301E6,2.655E6,1.02E5,1.301E6,2,DETECTED,430.17159,430.16919,430.17383,7.6182,4.511,9.9723,1.301E6,2.655E6,1.02E5,1.301E6,1.9293,0.8896,0.5879,2
1150,7.6182,4.6904,9.5971,438.1751,438.17239,438.17813,1.717E6,3.222E6,1.056E5,1.717E6,1,DETECTED,438.1751,438.17239,438.17813,7.6182,4.6904,9.5971,1.717E6,3.222E6,1.056E5,1.717E6,1.9225,0.8459,0.6064,1
1151,7.6182,4.6447,10.3351,456.18585,456.18295,456.19006,1.894E6,4.037E6,1.036E5,1.894E6,7,DETECTED,456.18585,456.18295,456.19006,7.6182,4.6447,10.3351,1.894E6,4.037E6,1.036E5,1.894E6,2.2271,0.9956,1.186,7
1152,7.6182,5.3065,11.4167,510.19771,510.1944,510.20172,1.31E6,2.541E6,1.008E5,1.31E6,0,DETECTED,510.19771,510.1944,510.20172,7.6182,5.3065,11.4167,1.31E6,2.541E6,1.008E5,1.31E6,2.6565,1.3265,2.6019,
1153,7.6308,6.53,10.8083,301.16361,301.16241,301.16458,5.633E5,1.391E5,1.014E5,5.633E5,0,DETECTED,301.16361,301.16241,301.16458,7.6308,6.53,10.8083,5.633E5,1.391E5,1.014E5,5.633E5,0.0581,1.9434,1.0028,
1154,7.6308,4.6447,9.8915,439.12306,439.1199,439.12582,8.872E5,1.834E6,1.018E5,8.872E5,0,DETECTED,439.12306,439.1199,439.12582,7.6308,4.6447,9.8915,8.872E5,1.834E6,1.018E5,8.872E5,2.242,0.8785,0.4819,
1155,7.6308,7.5892,12.6792,664.37293,664.36835,664.37494,1.314E6,9.425E4,1.016E5,1.314E6,1,DETECTED,664.37293,664.36835,664.37494,7.6308,7.5892,12.6792,1.314E6,9.425E4,1.016E5,1.314E6,0.0336,58.7504,155.5024,1
1156,7.646,4.3149,11.7866,302.17526,302.17435,302.17651,1.921E6,1.005E6,1.009E5,1.921E6,1,DETECTED,302.17526,302.17435,302.17651,7.646,4.3149,11.7866,1.921E6,1.005E6,1.009E5,1.921E6,0.0385,4.2941,1.5274,1
1157,7.646,5.7432,12.257,446.25399,446.25247,446.25793,1.002E6,7.546E5,1.003E5,1.002E6,0,DETECTED,446.25399,446.25247,446.25793,7.646,5.7432,12.257,1.002E6,7.546E5,1.003E5,1.002E6,0.1685,1.7117,2.3574,
1158,7.646,5.6808,10.1737,523.14378,523.14124,523.14636,6.444E5,1.17E6,1.013E5,6.444E5,0,DETECTED,523.14378,523.14124,523.14636,7.646,5.6808,10.1737,6.444E5,1.17E6,1.013E5,6.444E5,0.273,1.1431,1.5681,
1159,7.66,5.5118,12.1231,340.24841,340.24707,340.24945,8.412E5,8.393E5,1.001E5,8.412E5,0,DETECTED,340.24841,340.24707,340.24945,7.66,5.5118,12.1231,8.412E5,8.393E5,1.001E5,8.412E5,4.1628,1.5388,1.1467,
1160,7.66,4.7128,10.7512,343.13932,343.13803,343.14212,6.626E5,1.77E6,1.011E5,6.626E5,0,DETECTED,343.13932,343.13803,343.14212,7.66,4.7128,10.7512,6.626E5,1.77E6,1.011E5,6.626E5,1.6782,1.0244,0.9943,
1161,7.66,5.049,11.5251,390.2269,390.22433,390.22885,1.754E6,1.723E6,1.011E5,1.754E6,4,DETECTED,390.2269,390.22433,390.22885,7.66,5.049,11.5251,1.754E6,1.723E6,1.011E5,1.754E6,1.0732,1.2291,2.6167,4
1162,7.66,6.8654,12.171,436.2448,436.24106,436.24841,8.68E5,2.764E5,1.068E5,8.68E5,0,DETECTED,436.2448,436.24106,436.24841,7.66,6.8654,12.171,8.68E5,2.764E5,1.068E5,8.68E5,0.531,3.3387,4.494,
1163,7.66,6.9567,13.9265,609.27425,609.27057,609.28015,1.885E6,2.498E5,1.193E5,1.885E6,2,DETECTED,609.27425,609.27057,609.28015,7.66,6.9567,13.9265,1.885E6,2.498E5,1.193E5,1.885E6,6.5051,2.4031,0.1386,2
1164,7.6727,7.646,10.8817,239.16962,239.16948,239.17143,1.676E6,1.038E5,1.103E5,1.676E6,0,DETECTED,239.16962,239.16948,239.17143,7.6727,7.646,10.8817,1.676E6,1.038E5,1.103E5,1.676E6,0.0502,2.8799,3.5437,
1165,7.6727,4.4532,11.0148,363.10757,363.10638,363.10913,9.559E5,2.426E6,1.014E5,9.559E5,0,DETECTED,363.10757,363.10638,363.10913,7.6727,4.4532,11.0148,9.559E5,2.426E6,1.014E5,9.559E5,2.3032,1.0191,0.9365,
1166,7.6727,7.0842,13.8384,374.26881,374.26617,374.27036,8.131E5,4.021E5,1.001E5,8.131E5,0,DETECTED,374.26881,374.26617,374.27036,7.6727,7.0842,13.8384,8.131E5,4.021E5,1.001E5,8.131E5,0.2417,5.7386,3.6208,
1167,7.6859,7.1122,10.9871,182.10413,182.10358,182.10497,1.84E6,1.988E5,1.003E5,1.84E6,0,DETECTED,182.10413,182.10358,182.10497,7.6859,7.1122,10.9871,1.84E6,1.988E5,1.003E5,1.84E6,0.049,39.3703,3.3884,
