id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML:fragment_scans
11,0.7335,0.6985,1.0273,363.03317,363.03287,363.03345,4.826E7,3.561E6,5.882E5,4.826E7,2,DETECTED,363.03317,363.03287,363.03345,0.7335,0.6985,1.0273,4.826E7,3.561E6,5.882E5,4.826E7,0.0356,4.1084,6.5734,2
12,0.7335,0.6985,1.0273,364.03647,364.03616,364.03668,4.861E6,3.543E5,1.011E5,4.861E6,0,DETECTED,364.03647,364.03616,364.03668,0.7335,0.6985,1.0273,4.861E6,3.543E5,1.011E5,4.861E6,0.035,4.1404,6.5512,
13,0.7335,0.6985,0.9862,365.02819,365.0267,365.02921,1.592E6,1.186E5,1.385E5,1.592E6,0,DETECTED,365.02819,365.0267,365.02921,0.7335,0.6985,0.9862,1.592E6,1.186E5,1.385E5,1.592E6,0.0385,3.9751,6.5216,
14,0.7335,0.6985,0.9862,379.00762,379.00717,379.00897,1.881E6,9.887E4,1.046E5,1.881E6,0,DETECTED,379.00762,379.00717,379.00897,0.7335,0.6985,0.9862,1.881E6,9.887E4,1.046E5,1.881E6,0.0265,3.8623,4.7981,
15,0.7335,0.7161,1.0051,420.99197,420.99161,420.99231,6.298E6,3.604E5,1.072E5,6.298E6,0,DETECTED,420.99197,420.99161,420.99231,0.7335,0.7161,1.0051,6.298E6,3.604E5,1.072E5,6.298E6,0.0435,7.0845,12.0287,
16,0.7335,0.7161,0.9658,422.98871,422.98822,422.98914,2.128E6,1.202E5,1.478E5,2.128E6,0,DETECTED,422.98871,422.98822,422.98914,0.7335,0.7161,0.9658,2.128E6,1.202E5,1.478E5,2.128E6,0.0479,2.8537,12.0227,
17,0.7335,0.7161,10.7518,439.14196,439.13821,439.14392,4.628E7,4.217E6,1.021E5,4.628E7,3,DETECTED,439.14196,439.13821,439.14392,0.7335,0.7161,10.7518,4.628E7,4.217E6,1.021E5,4.628E7,0.0536,8.1285,13.7209,3
18,0.7335,0.7161,10.5539,440.1456,440.1416,440.146,7.662E6,6.021E5,1.009E5,7.662E6,0,DETECTED,440.1456,440.1416,440.146,0.7335,0.7161,10.5539,7.662E6,6.021E5,1.009E5,7.662E6,0.0526,8.1012,13.605,
19,0.7335,0.7161,5.9494,441.14809,441.14603,441.15167,1.537E6,1.749E5,1.13E5,1.537E6,0,DETECTED,441.14809,441.14603,441.15167,0.7335,0.7161,5.9494,1.537E6,1.749E5,1.13E5,1.537E6,0.0602,103.2634,248.3559,
20,0.7335,0.7161,9.3263,455.11759,455.11313,455.11923,2.284E6,6.386E5,1.03E5,2.284E6,0,DETECTED,455.11759,455.11313,455.11923,0.7335,0.7161,9.3263,2.284E6,6.386E5,1.03E5,2.284E6,0.0294,121.9585,295.0571,
21,0.7335,0.7161,0.9658,478.95083,478.95041,478.95123,3.461E6,1.556E5,1.545E5,3.461E6,0,DETECTED,478.95083,478.95041,478.95123,0.7335,0.7161,0.9658,3.461E6,1.556E5,1.545E5,3.461E6,0.0362,3.1144,6.5305,
22,0.7335,0.7161,0.9658,480.94772,480.9472,480.94867,2.342E6,1.077E5,1.29E5,2.342E6,0,DETECTED,480.94772,480.9472,480.94867,0.7335,0.7161,0.9658,2.342E6,1.077E5,1.29E5,2.342E6,0.039,2.9761,2.9953,
23,0.7513,0.7335,5.7738,336.09584,336.09366,336.09613,1.281E6,1.935E5,1.12E5,1.281E6,2,DETECTED,336.09584,336.09366,336.09613,0.7513,0.7335,5.7738,1.281E6,1.935E5,1.12E5,1.281E6,0.0545,140.8983,15.4921,2
24,0.7513,0.6985,1.1154,341.05121,341.05106,341.05209,1.554E7,1.456E6,1.101E5,1.554E7,3,DETECTED,341.05121,341.05106,341.05209,0.7513,0.6985,1.1154,1.554E7,1.456E6,1.101E5,1.554E7,0.0399,6.0341,2.6198,3
25,0.7513,0.7161,1.0273,342.05459,342.05426,342.05527,1.651E6,1.378E5,1.601E5,1.651E6,0,DETECTED,342.05459,342.05426,342.05527,0.7513,0.7161,1.0273,1.651E6,1.378E5,1.601E5,1.651E6,0.036,4.2981,14.0535,
26,0.7513,0.7335,1.0273,482.98285,482.98172,482.98376,1.112E6,1.5E5,1.09E5,1.112E6,2,DETECTED,482.98285,482.98172,482.98376,0.7513,0.7335,1.0273,1.112E6,1.5E5,1.09E5,1.112E6,0.1279,7.8024,14.2442,2
27,0.7513,0.7161,0.9862,497.10112,497.10068,497.10214,3.127E6,1.471E5,1.628E5,3.127E6,0,DETECTED,497.10112,497.10068,497.10214,0.7513,0.7161,0.9862,3.127E6,1.471E5,1.628E5,3.127E6,0.0224,3.5529,3.8206,
28,0.7513,0.6985,0.9862,504.96493,504.96411,504.9678,8.497E5,8.854E4,1.346E5,8.497E5,1,DETECTED,504.96493,504.96411,504.9678,0.7513,0.6985,0.9862,8.497E5,8.854E4,1.346E5,8.497E5,0.445,2.7235,4.1948,1
29,0.7645,0.7335,1.52,206.1387,206.13844,206.13893,8.763E5,2.045E5,1.129E5,8.763E5,2,DETECTED,206.1387,206.13844,206.13893,0.7645,0.7335,1.52,8.763E5,2.045E5,1.129E5,8.763E5,0.4678,12.7133,52.794,2
30,0.7645,0.7161,5.4006,236.14917,236.14735,236.14975,8.864E6,4.782E5,1.012E5,8.864E6,3,DETECTED,236.14917,236.14735,236.14975,0.7645,0.7161,5.4006,8.864E6,4.782E5,1.012E5,8.864E6,0.6588,5.1111,1.4524,3
31,0.7645,0.7335,11.6977,252.14407,252.14226,252.14644,6.159E6,2.858E5,1.016E5,6.159E6,2,DETECTED,252.14407,252.14226,252.14644,0.7645,0.7335,11.6977,6.159E6,2.858E5,1.016E5,6.159E6,0.0211,2.7849,5.2729,2
32,0.7645,0.7335,10.3441,277.0894,277.08655,277.08972,1.341E8,6.255E6,1.003E5,1.341E8,3,DETECTED,277.0894,277.08655,277.08972,0.7645,0.7335,10.3441,1.341E8,6.255E6,1.003E5,1.341E8,0.0238,4.2689,13.2699,3
33,0.7645,0.7335,1.0273,278.09271,278.09256,278.09302,1.391E7,6.19E5,4.581E5,1.391E7,0,DETECTED,278.09271,278.09256,278.09302,0.7645,0.7335,1.0273,1.391E7,6.19E5,4.581E5,1.391E7,0.0231,1.0689,3.8121,
34,0.7645,0.7335,12.8277,279.09361,279.0932,279.09412,2.504E6,1.958E5,1.075E5,2.504E6,0,DETECTED,279.09361,279.0932,279.09412,0.7645,0.7335,12.8277,2.504E6,1.958E5,1.075E5,2.504E6,9.2419,151.314,12.8627,
35,0.7645,0.0073,6.1548,299.06189,299.05975,299.06241,6.088E5,1.213E6,1.008E5,6.088E5,23,DETECTED,299.06189,299.05975,299.06241,0.7645,0.0073,6.1548,6.088E5,1.213E6,1.008E5,6.088E5,1.5718,4.0597,5.658,23
36,0.7645,0.7513,10.9379,303.08647,303.08545,303.08768,2.206E6,1.456E6,1.003E5,2.206E6,0,DETECTED,303.08647,303.08545,303.08768,0.7645,0.7513,10.9379,2.206E6,1.456E6,1.003E5,2.206E6,0.0293,344.2081,608.2791,
37,0.7645,0.7335,0.9862,335.04772,335.04758,335.04813,3.915E6,1.596E5,1.934E5,3.915E6,0,DETECTED,335.04772,335.04758,335.04813,0.7645,0.7335,0.9862,3.915E6,1.596E5,1.934E5,3.915E6,0.0225,3.7453,4.0607,
38,0.7645,0.7161,10.5028,365.10446,365.10159,365.10724,6.767E6,6.87E5,1.006E5,6.767E6,1,DETECTED,365.10446,365.10159,365.10724,0.7645,0.7161,10.5028,6.767E6,6.87E5,1.006E5,6.767E6,0.0379,2.9601,0.7249,1
39,0.7645,0.7513,11.5109,531.18629,531.18408,531.19171,1.996E6,2.188E6,1.011E5,1.996E6,0,DETECTED,531.18629,531.18408,531.19171,0.7645,0.7513,11.5109,1.996E6,2.188E6,1.011E5,1.996E6,8.432,391.6124,769.2134,
40,0.7839,0.7645,1.0947,217.06831,217.06822,217.06862,6.829E6,4.908E5,1.249E5,6.829E6,2,DETECTED,217.06831,217.06822,217.06862,0.7839,0.7645,1.0947,6.829E6,4.908E5,1.249E5,6.829E6,0.1562,6.7767,8.5565,2
41,0.7839,0.7513,0.9862,244.07922,244.07893,244.07939,1.267E6,5.812E4,1.199E5,1.267E6,0,DETECTED,244.07922,244.07893,244.07939,0.7839,0.7513,0.9862,1.267E6,5.812E4,1.199E5,1.267E6,0.3951,3.1418,5.6151,
42,0.7839,0.7645,1.5019,245.11331,245.11299,245.11403,3.024E7,1.146E6,1.013E5,3.024E7,2,DETECTED,245.11331,245.11299,245.11403,0.7839,0.7645,1.5019,3.024E7,1.146E6,1.013E5,3.024E7,1.3795,3.6841,8.57,2
43,0.7839,0.7645,12.7595,290.18322,290.18219,290.18433,7.822E5,5.195E5,1.004E5,7.822E5,1,DETECTED,290.18322,290.18219,290.18433,0.7839,0.7645,12.7595,7.822E5,5.195E5,1.004E5,7.822E5,10.862,308.2491,515.5876,1
44,0.7839,0.7513,14.311,326.14524,326.142,326.14786,1.259E6,4.939E5,1.004E5,1.259E6,1,DETECTED,326.14524,326.142,326.14786,0.7839,0.7513,14.311,1.259E6,4.939E5,1.004E5,1.259E6,0.3102,263.0455,468.978,1
45,0.7839,0.7645,1.1154,333.12916,333.12888,333.12936,3.188E6,1.611E5,1.035E5,3.188E6,1,DETECTED,333.12916,333.12888,333.12936,0.7839,0.7645,1.1154,3.188E6,1.611E5,1.035E5,3.188E6,0.4172,3.1649,7.4873,1
46,0.7839,0.7335,10.6071,335.09416,335.09152,335.095,1.615E6,1.795E5,1.011E5,1.615E6,0,DETECTED,335.09416,335.09152,335.095,0.7839,0.7335,10.6071,1.615E6,1.795E5,1.011E5,1.615E6,0.0486,78.789,190.8279,
47,0.7839,0.7645,10.9783,453.15467,453.15305,453.16132,5.983E5,8.68E5,1.013E5,5.983E5,0,DETECTED,453.15467,453.15305,453.16132,0.7839,0.7645,10.9783,5.983E5,8.68E5,1.013E5,5.983E5,6.197,262.4766,346.7251,
48,0.7839,0.6985,10.2222,527.15742,527.1535,527.15942,2.737E6,1.913E5,1.048E5,2.737E6,1,DETECTED,527.15742,527.1535,527.15942,0.7839,0.6985,10.2222,2.737E6,1.913E5,1.048E5,2.737E6,0.0265,36.8729,1.2863,1
49,0.7995,0.7839,1.2432,161.06305,161.06276,161.06319,2.191E6,1.302E5,1.091E5,2.191E6,1,DETECTED,161.06305,161.06276,161.06319,0.7995,0.7839,1.2432,2.191E6,1.302E5,1.091E5,2.191E6,0.2371,14.107,17.5545,1
50,0.7995,0.7839,8.9202,166.0863,166.08603,166.08661,8.07E5,5.014E5,1.004E5,8.07E5,2,DETECTED,166.0863,166.08603,166.08661,0.7995,0.7839,8.9202,8.07E5,5.014E5,1.004E5,8.07E5,0.2651,261.8419,328.4774,2
51,0.7995,0.7513,15.8505,176.12792,176.12622,176.12827,5.145E6,2.487E5,1.006E5,5.145E6,1,DETECTED,176.12792,176.12622,176.12827,0.7995,0.7513,15.8505,5.145E6,2.487E5,1.006E5,5.145E6,0.5834,2.7932,0.9741,1
52,0.7995,0.7645,10.4366,184.08403,184.08342,184.08441,2.185E6,1.756E5,1.007E5,2.185E6,0,DETECTED,184.08403,184.08342,184.08441,0.7995,0.7645,10.4366,2.185E6,1.756E5,1.007E5,2.185E6,0.2358,208.1578,2.3457,
53,0.7995,0.7839,5.914,188.09183,188.09152,188.09203,7.81E5,1.174E5,1.043E5,7.81E5,0,DETECTED,188.09183,188.09152,188.09203,0.7995,0.7839,5.914,7.81E5,1.174E5,1.043E5,7.81E5,0.5676,165.0972,1.5254,
54,0.7995,0.7645,1.4109,201.12333,201.123,201.1236,1.768E6,1.211E5,1.012E5,1.768E6,1,DETECTED,201.12333,201.123,201.1236,0.7995,0.7645,1.4109,1.768E6,1.211E5,1.012E5,1.768E6,0.2229,2.8393,17.1123,1
55,0.7995,0.7839,7.9511,202.18018,202.17987,202.18051,1.238E7,7.715E5,1.01E5,1.238E7,3,DETECTED,202.18018,202.17987,202.18051,0.7995,0.7839,7.9511,1.238E7,7.715E5,1.01E5,1.238E7,0.0299,9.8836,16.3913,3
56,0.7995,0.7513,3.5647,204.08676,204.08633,204.08702,1.02E6,2.064E5,1.069E5,1.02E6,1,DETECTED,204.08676,204.08633,204.08702,0.7995,0.7513,3.5647,1.02E6,2.064E5,1.069E5,1.02E6,0.6678,29.2287,17.1748,1
57,0.7995,0.7839,9.2755,218.10248,218.10094,218.1037,5.032E5,1.423E5,1.006E5,5.032E5,0,DETECTED,218.10248,218.10094,218.1037,0.7995,0.7839,9.2755,5.032E5,1.423E5,1.006E5,5.032E5,0.3472,273.276,545.552,
58,0.7995,0.7839,1.8486,231.08398,231.08362,231.08424,1.622E6,3.274E5,1.039E5,1.622E6,2,DETECTED,231.08398,231.08362,231.08424,0.7995,0.7839,1.8486,1.622E6,3.274E5,1.039E5,1.622E6,0.2911,30.3457,28.5576,2
59,0.7995,0.7839,11.0507,244.10515,244.10399,244.10576,5.905E6,5.397E5,1.001E5,5.905E6,0,DETECTED,244.10515,244.10399,244.10576,0.7995,0.7839,11.0507,5.905E6,5.397E5,1.001E5,5.905E6,0.2411,238.3422,2.229,
60,0.7995,0.7645,9.582,247.07884,247.07858,247.07962,1.018E6,1.092E5,1.206E5,1.018E6,0,DETECTED,247.07884,247.07858,247.07962,0.7995,0.7645,9.582,1.018E6,1.092E5,1.206E5,1.018E6,0.1368,125.9894,7.4936,
61,0.7995,0.7645,2.701,248.11303,248.11256,248.11327,1.216E6,2.685E5,1.002E5,1.216E6,1,DETECTED,248.11303,248.11256,248.11327,0.7995,0.7645,2.701,1.216E6,2.685E5,1.002E5,1.216E6,0.2507,2.4806,45.2482,1
62,0.7995,0.7161,5.5044,250.16497,250.16319,250.16615,3.331E7,1.254E6,1.005E5,3.331E7,2,DETECTED,250.16497,250.16319,250.16615,0.7995,0.7161,5.5044,3.331E7,1.254E6,1.005E5,3.331E7,0.2533,8.4644,3.4624,2
63,0.7995,0.7645,1.0727,251.1684,251.16829,251.16869,3.994E6,1.324E5,1.295E5,3.994E6,0,DETECTED,251.1684,251.16829,251.16869,0.7995,0.7645,1.0727,3.994E6,1.324E5,1.295E5,3.994E6,0.26,8.411,3.2193,
64,0.7995,0.7839,1.1383,258.09502,258.09479,258.09549,4.202E6,2.356E5,1.023E5,4.202E6,0,DETECTED,258.09502,258.09479,258.09549,0.7995,0.7839,1.1383,4.202E6,2.356E5,1.023E5,4.202E6,0.251,4.6629,16.273,
65,0.7995,0.7161,4.1993,259.12904,259.12653,259.12933,1.492E8,8.814E6,1.067E5,1.492E8,11,DETECTED,259.12904,259.12653,259.12933,0.7995,0.7161,4.1993,1.492E8,8.814E6,1.067E5,1.492E8,10.3811,0.629,0.1242,11
66,0.7995,0.7839,11.6977,259.14399,259.14172,259.14441,8.93E5,4.053E5,1.012E5,8.93E5,0,DETECTED,259.14399,259.14172,259.14441,0.7995,0.7839,11.6977,8.93E5,4.053E5,1.012E5,8.93E5,0.2441,351.2294,3.0179,
67,0.7995,0.7645,11.2456,260.12819,260.12433,260.12854,9.865E5,9.432E5,1.011E5,9.865E5,0,DETECTED,260.12819,260.12433,260.12854,0.7995,0.7645,11.2456,9.865E5,9.432E5,1.011E5,9.865E5,5.8378,149.7593,106.7185,
68,0.7995,0.7839,1.2634,260.13239,260.13214,260.13309,1.882E7,1.014E6,1.039E5,1.882E7,0,DETECTED,260.13239,260.13214,260.13309,0.7995,0.7839,1.2634,1.882E7,1.014E6,1.039E5,1.882E7,0.2386,9.2685,16.3142,
69,0.7995,0.7839,1.1154,261.09475,261.09427,261.09494,1.138E6,6.511E4,1.214E5,1.138E6,0,DETECTED,261.09475,261.09427,261.09494,0.7995,0.7839,1.1154,1.138E6,6.511E4,1.214E5,1.138E6,0.1572,10.6673,19.2193,
70,0.7995,0.7645,6.4166,262.1285,262.12659,262.129,1.061E6,3.996E5,1.019E5,1.061E6,2,DETECTED,262.1285,262.12659,262.129,0.7995,0.7645,6.4166,1.061E6,3.996E5,1.019E5,1.061E6,0.4448,24.6219,59.9294,2
71,0.7995,0.7161,10.6727,266.1599,266.15756,266.16232,4.992E7,2.113E6,1.01E5,4.992E7,3,DETECTED,266.1599,266.15756,266.16232,0.7995,0.7161,10.6727,4.992E7,2.113E6,1.01E5,4.992E7,0.4387,2.5411,0.6649,3
72,0.7995,0.7161,1.1383,267.16327,267.16272,267.16351,6.281E6,2.371E5,1.096E5,6.281E6,0,DETECTED,267.16327,267.16272,267.16351,0.7995,0.7161,1.1383,6.281E6,2.371E5,1.096E5,6.281E6,0.4886,1.1411,0.6505,
73,0.7995,0.7645,1.2851,275.07401,275.0737,275.07507,7.287E5,6.464E4,1.008E5,7.287E5,0,DETECTED,275.07401,275.0737,275.07507,0.7995,0.7645,1.2851,7.287E5,6.464E4,1.008E5,7.287E5,0.1073,7.4388,11.8407,
74,0.7995,0.7839,1.4788,275.1238,275.12308,275.12418,3.782E7,1.818E6,1.05E5,3.782E7,1,DETECTED,275.1238,275.12308,275.12418,0.7995,0.7839,1.4788,3.782E7,1.818E6,1.05E5,3.782E7,0.2654,8.8318,5.6405,1
75,0.7995,0.7839,7.0457,276.12739,276.12585,276.12811,4.664E6,1.903E5,1.007E5,4.664E6,0,DETECTED,276.12739,276.12585,276.12811,0.7995,0.7839,7.0457,4.664E6,1.903E5,1.007E5,4.664E6,0.2681,8.5415,5.6508,
76,0.7995,0.7513,11.3437,280.1388,280.13663,280.14175,2.732E6,5.091E5,1.003E5,2.732E6,2,DETECTED,280.1388,280.13663,280.14175,0.7995,0.7513,11.3437,2.732E6,5.091E5,1.003E5,2.732E6,0.2388,59.1497,12.4475,2
77,0.7995,0.7161,2.075,289.13943,289.13885,289.13989,1.575E6,2.553E5,1.001E5,1.575E6,0,DETECTED,289.13943,289.13885,289.13989,0.7995,0.7161,2.075,1.575E6,2.553E5,1.001E5,1.575E6,0.2331,4.9172,3.1732,
78,0.7995,0.7645,9.7655,292.13858,292.13684,292.14163,1.884E6,7.068E5,1.004E5,1.884E6,2,DETECTED,292.13858,292.13684,292.14163,0.7995,0.7645,9.7655,1.884E6,7.068E5,1.004E5,1.884E6,0.2685,69.7082,40.2971,2
79,0.7995,0.7513,11.7442,294.1542,294.15204,294.15741,1.054E6,7.786E5,1.008E5,1.054E6,1,DETECTED,294.1542,294.15204,294.15741,0.7995,0.7513,11.7442,1.054E6,7.786E5,1.008E5,1.054E6,0.5225,2.1264,177.495,1
80,0.7995,0.7335,13.7597,296.13497,296.13181,296.13742,2.453E6,6.78E5,1.004E5,2.453E6,4,DETECTED,296.13497,296.13181,296.13742,0.7995,0.7335,13.7597,2.453E6,6.78E5,1.004E5,2.453E6,0.4971,84.1549,2.314,4
81,0.7995,0.7839,4.7759,303.1551,303.15417,303.15549,3.142E6,5.055E5,1.016E5,3.142E6,1,DETECTED,303.1551,303.15417,303.15549,0.7995,0.7839,4.7759,3.142E6,5.055E5,1.016E5,3.142E6,0.2379,3.9367,35.4894,1
82,0.7995,0.7513,9.4642,305.08424,305.08139,305.08478,3.779E6,2.734E5,1.015E5,3.779E6,1,DETECTED,305.08424,305.08139,305.08478,0.7995,0.7513,9.4642,3.779E6,2.734E5,1.015E5,3.779E6,0.0282,3.1306,3.6008,1
83,0.7995,0.7645,8.2449,306.15424,306.1525,306.15524,9.898E5,8.635E5,1.003E5,9.898E5,2,DETECTED,306.15424,306.1525,306.15524,0.7995,0.7645,8.2449,9.898E5,8.635E5,1.003E5,9.898E5,0.2518,106.884,355.5625,2
84,0.7995,0.7645,1.1759,307.14981,307.14828,307.15021,2.922E6,1.723E5,1.037E5,2.922E6,1,DETECTED,307.14981,307.14828,307.15021,0.7995,0.7645,1.1759,2.922E6,1.723E5,1.037E5,2.922E6,0.3467,5.0361,12.277,1
85,0.7995,0.7645,9.8591,308.13361,308.1319,308.13666,7.681E5,3.421E5,1.01E5,7.681E5,0,DETECTED,308.13361,308.1319,308.13666,0.7995,0.7645,9.8591,7.681E5,3.421E5,1.01E5,7.681E5,0.2532,129.9485,163.4921,
86,0.7995,0.7645,10.3852,308.16974,308.16727,308.17261,1.189E6,5.098E5,1.001E5,1.189E6,0,DETECTED,308.16974,308.16727,308.17261,0.7995,0.7645,10.3852,1.189E6,5.098E5,1.001E5,1.189E6,0.2395,64.0116,117.8995,
87,0.7995,0.7513,11.6236,310.14981,310.147,310.15265,6.646E6,1.703E6,1.001E5,6.646E6,5,DETECTED,310.14981,310.147,310.15265,0.7995,0.7513,11.6236,6.646E6,1.703E6,1.001E5,6.646E6,0.2997,76.2892,152.5553,5
88,0.7995,0.7645,10.3189,319.10002,319.09677,319.10117,2.598E6,3.803E5,1.061E5,2.598E6,2,DETECTED,319.10002,319.09677,319.10117,0.7995,0.7645,10.3189,2.598E6,3.803E5,1.061E5,2.598E6,0.3841,280.0171,9.8045,2
89,0.7995,0.7645,11.4629,321.16613,321.16489,321.16846,2.001E6,4.382E5,1.003E5,2.001E6,3,DETECTED,321.16613,321.16489,321.16846,0.7995,0.7645,11.4629,2.001E6,4.382E5,1.003E5,2.001E6,10.6583,25.6071,46.6633,3
90,0.7995,0.7645,10.7269,322.14904,322.14694,322.15286,8.513E5,7.727E5,1.004E5,8.513E5,1,DETECTED,322.14904,322.14694,322.15286,0.7995,0.7645,10.7269,8.513E5,7.727E5,1.004E5,8.513E5,3.9382,142.3476,3.6288,1
91,0.7995,0.7161,11.4021,330.1666,330.16431,330.16852,6.708E5,1.867E5,1.007E5,6.708E5,1,DETECTED,330.1666,330.16431,330.16852,0.7995,0.7161,11.4021,6.708E5,1.867E5,1.007E5,6.708E5,0.3385,64.0517,30.9948,1
92,0.7995,0.7645,10.3441,333.11611,333.11273,333.11838,1.187E6,3.125E5,1.001E5,1.187E6,2,DETECTED,333.11611,333.11273,333.11838,0.7995,0.7645,10.3441,1.187E6,3.125E5,1.001E5,1.187E6,0.0439,94.3516,59.0667,2
