formulaRank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScoreNormalized,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks(ppm),medianAbsoluteMassErrorFragmentPeaks(ppm),massErrorPrecursor(ppm),lipidClass,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C13H18N4O6,[M + Na]+,C13H18N4NaO6+,,0,859,27,344,23,635,3,708,9,0,356,-2,950,2,956,-2,879,,349,111,48,0,805,685521761709721830,685521474810922374,55,
1,C14H25NO10,[M + Na]+,C14H25NNaO10+,,0,373,7,636,4,624,3,012,1,1,000,1,187,1,206,2,495,,390,138,48,0,806,685521766784830626,685521475410707901,94,
1,C20H30N4O12,[M + Na]+,C20H30N4NaO12+,,0,875,31,521,29,220,2,301,12,0,728,0,474,1,896,-1,992,,541,174,48,0,807,685521791652862042,685521475133883812,79,
1,C11H18N2O6,[M + H]+,C11H19N2O6+,,0,500,110,446,107,065,3,381,47,0,981,0,400,1,083,0,800,,275,124,48,0,807,685521791350872132,685521474970305941,63,
1,C11H23NO5,[M + H]+,C11H24NO5+,,1,000,56,945,51,515,5,430,22,0,885,3,969,3,969,0,896,,250,165,48,0,807,685521789379549116,685521474496349544,45,
1,C12H17N5O4,[M + H]+,C12H18N5O4+,,0,987,65,799,62,520,3,279,36,0,820,-0,018,1,930,-2,163,,296,135,48,0,808,685521822480998400,685521474550875501,47,
1,C14H26O11,[M + Na]+,C14H26NaO11+,,0,862,8,592,5,982,2,610,1,0,659,0,865,0,865,2,512,,393,138,48,0,808,685521822384529368,685521475079357855,65,
1,C13H24N2O7,[M + H]+,C13H25N2O7+,,0,994,38,643,36,865,1,779,6,0,668,0,684,0,713,0,848,,321,166,49,0,808,685521820127993554,685521474857059723,59,
1,C14H27NO8,[M + H]+,C14H28NO8+,,0,953,12,846,12,846,0,000,6,0,946,0,289,0,437,0,286,,338,181,49,0,809,685521819196857827,685521474647344503,49,
1,C14H22N2O8,[M + H]+,C14H23N2O8+,,0,974,86,401,80,491,5,910,40,0,920,0,180,0,788,0,726,,347,145,49,0,809,685521832706713137,685521475242935726,87,
1,C11H20O9,[M + Na]+,C11H20NaO9+,,0,563,30,475,28,697,1,778,6,0,283,0,455,0,666,1,238,,319,100,49,0,809,685521829611316141,685521474597012850,48,
1,C11H23NO2,[M + H]+,C11H24NO2+,,1,000,30,200,27,090,3,110,5,0,918,2,843,2,843,0,122,,202,180,49,0,809,685521826436227649,685521475574285772,104,
1,C13H25NO8,[M + H]+,C13H26NO8+,,1,000,63,549,62,011,1,537,26,0,935,1,834,1,982,0,669,,324,166,49,0,809,685521828411745124,685521474752202113,54,
1,C11H23NO6,[M + H]+,C11H24NO6+,,1,000,45,550,39,879,5,671,18,0,906,2,976,2,976,0,705,,266,160,49,0,809,685521837077180181,685521474907391376,62,
1,C10H18O9,[M + Na]+,C10H18NaO9+,,0,988,15,719,13,527,2,191,4,0,373,0,756,0,942,0,965,,305,085,49,0,809,685521837316255580,685521474701870460,53,
1,C10H13NO2,[M + H]+,C10H14NO2+,,1,000,32,336,32,336,0,000,7,0,727,0,901,0,901,0,083,,180,102,49,0,809,685521836024409693,685521475729475035,114,
1,C13H20N2O5,[M + H]+,C13H21N2O5+,,0,333,40,247,40,247,0,000,15,0,858,-0,345,0,357,0,304,,285,145,49,0,810,685521837236563770,685521475674949078,108,
1,C13H18N4O5,[M + Na]+,C13H18N4NaO5+,,0,975,37,145,37,145,0,000,16,0,854,-0,449,0,569,-2,999,,333,116,49,0,810,685521842190037480,685521475360376248,93,
1,C15H24N2O8,[M + H]+,C15H25N2O8+,,0,933,90,500,82,497,8,003,43,0,943,0,057,0,778,0,762,,361,161,49,0,810,685521845901996924,685521475301655987,88,
1,C8H16O6,[M + Na]+,C8H16NaO6+,,0,786,4,484,4,484,0,000,0,0,000,0,195,0,195,0,971,,231,084,49,0,810,685521841741246865,685521475456845250,96,
1,C10H19NO6,[M + Na]+,C10H19NNaO6+,,0,212,1,968,1,968,0,000,0,0,000,0,393,0,393,1,183,,272,111,49,0,811,685521843217642288,685521475620423121,107,
1,C14H22N2O7,[M + H]+,C14H23N2O7+,,1,000,106,192,106,192,0,000,43,0,933,1,824,1,824,0,642,,331,150,49,0,815,685521852772267393,685521475779806688,120,
1,C16H26N2O8,[M + H]+,C16H27N2O8+,,0,996,90,201,85,623,4,579,46,0,921,0,468,0,827,0,740,,375,176,49,0,817,685521855049774706,685521475880469994,124,
1,C14H24O11,[M + Na]+,C14H24NaO11+,,0,953,13,198,13,198,0,000,3,0,410,1,254,1,424,1,528,,391,122,49,0,819,685521853967644145,685521475934995951,127,
1,C10H18O8,[M + Na]+,C10H18NaO8+,,0,770,4,394,4,394,0,000,0,0,000,1,258,1,258,0,784,,289,090,49,0,819,685521856727496534,685521475834332645,123,
1,C15H28O13,[M + Na]+,C15H28NaO13+,,0,963,14,246,7,970,6,276,1,0,931,0,979,0,979,1,226,,439,143,49,0,824,685521868668680572,685521475985327604,129,
1,C11H16O11,[M + K]+,C11H16KO11+,,0,971,18,325,18,325,0,000,4,0,509,4,282,4,282,2,012,,363,033,50,0,834,685521872670047379,685521476123739651,135,
1,C13H18N4O7,[M + Na]+,C13H18N4NaO7+,,1,000,98,077,98,077,0,000,24,0,483,1,596,2,008,-1,913,,365,106,50,0,835,685521876717552193,685521476031464953,132,
1,C10H14N4O7,[M + K]+,C10H14KN4O7+,,0,989,51,598,51,598,0,000,21,0,834,-3,247,4,046,6,091,,341,051,51,0,842,685521885546562861,685521476077602302,134,
1,H2N2O2S2,[M + K]+,H2KN2O2S2+,,0,497,-0,837,-0,837,0,000,0,0,000,11,209,11,209,10,627,,164,921,52,0,860,685521885194241253,685521476211820045,137,
1,C12H15NO2,[M + H]+,C12H16NO2+,,1,000,11,034,11,034,0,000,4,0,457,8,183,8,183,0,120,,206,118,53,0,876,685521877917123264,685521476169877000,136,
1,C11H17NO6,[M + H]+,C11H18NO6+,,1,000,153,811,150,484,3,327,49,0,958,0,879,1,118,2,216,,260,113,54,0,907,685521892098067203,685521476257957394,138,
1,C11H16O11,[M + K]+,C11H16KO11+,,0,918,15,160,11,814,3,345,3,0,522,3,522,3,522,2,756,,363,033,55,0,914,685521883290027096,685521476404758049,143,
1,C11H18N2O6,[M + H]+,C11H19N2O6+,,0,330,12,420,9,286,3,134,5,0,892,0,418,0,497,0,790,,275,124,55,0,919,685521886628693586,685521476304094743,141,
1,C2H3NO7,[M + H]+,C2H4NO7+,,0,765,7,959,7,959,0,000,2,0,028,-2,759,2,759,-2,908,,153,998,55,0,922,685521886997792624,685521476354426396,142,
1,C13H16O15S,[M + K]+,C13H16KO15S+,,0,151,9,625,9,625,0,000,2,0,919,3,432,3,432,-1,664,,482,983,56,0,933,685521890420345298,685521476455089702,145,
1,C10H21NO6,[M + H]+,C10H22NO6+,,0,450,30,806,30,806,0,000,6,0,951,5,173,5,173,-0,015,,252,144,56,0,941,685521894337825853,685521476501227051,146,
1,C10H21NO5,[M + H]+,C10H22NO5+,,1,000,53,570,50,406,3,165,24,0,720,2,539,2,539,1,070,,236,150,58,0,969,685521892064512748,685521476547364400,147,
1,C10H16N2O5,[M + H]+,C10H17N2O5+,,1,000,75,148,71,951,3,197,31,0,942,1,039,1,463,1,173,,245,113,58,0,975,685521893146643354,685521476593501749,148,
1,C13H20N2O8,[M + H]+,C13H21N2O8+,,0,993,40,458,37,258,3,200,18,0,876,0,442,0,754,0,554,,333,129,59,0,981,685521892446194480,685521476635444794,149,
1,C9H21NO10S,[M + H]+,C9H22NO10S+,,0,113,2,631,-0,632,3,263,0,0,000,-0,111,0,111,0,020,,336,096,59,0,986,685521905662447702,685521476803216959,150,
1,C9H16N2O3,[M + H]+,C9H17N2O3+,,0,500,76,736,76,736,0,000,22,0,960,0,249,1,142,-0,094,,201,123,60,1,005,685521897781349730,685521476849354308,151,
1,C11H23NO5,[M + H]+,C11H24NO5+,,1,000,56,665,51,355,5,310,22,0,775,4,487,4,487,1,162,,250,165,61,1,016,685521899832364503,685521477029709400,156,
1,C11H18N2O6,[M + H]+,C11H19N2O6+,,1,000,88,290,82,735,5,555,38,0,953,0,945,1,196,1,005,,275,124,61,1,017,685521902684491349,685521477247813233,163,
1,C12H23NO8,[M + H]+,C12H24NO8+,,0,995,45,076,42,354,2,722,15,0,926,1,546,1,546,1,083,,310,150,61,1,018,685521905582755896,685521477155538535,160,
1,C12H20N2O6,[M + H]+,C12H21N2O6+,,1,000,127,488,124,332,3,156,43,0,976,1,547,1,547,1,097,,289,140,61,1,018,685521926214539929,685521477113595490,159,
