id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML:fragment_scans
11,0.7634,0.7403,1.1332,277.08979,277.08893,277.09006,1.386E7,7.348E5,1.576E5,1.386E7,2,DETECTED,277.08979,277.08893,277.09006,0.7634,0.7403,1.1332,1.386E7,7.348E5,1.576E5,1.386E7,0.0495,3.833,2.4757,2
12,0.7634,0.7233,1.1513,341.05165,341.05112,341.05231,2.654E6,3.013E5,1.356E5,2.654E6,3,DETECTED,341.05165,341.05112,341.05231,0.7634,0.7233,1.1513,2.654E6,3.013E5,1.356E5,2.654E6,0.1066,5.1242,7.9619,3
13,0.7634,0.7056,9.538,365.10574,365.10242,365.10678,9.173E6,7.117E5,1.034E5,9.173E6,3,DETECTED,365.10574,365.10242,365.10678,0.7634,0.7056,9.538,9.173E6,7.117E5,1.034E5,9.173E6,0.0505,2.7657,3.4863,3
14,0.7821,0.7233,6.7106,236.14946,236.14754,236.14975,7.178E6,4.159E5,1.004E5,7.178E6,2,DETECTED,236.14946,236.14754,236.14975,0.7821,0.7233,6.7106,7.178E6,4.159E5,1.004E5,7.178E6,0.0463,0.7273,1.2345,2
15,0.7821,0.7403,0.9848,244.07956,244.07939,244.0799,4.316E6,1.629E5,1.003E5,4.316E6,0,DETECTED,244.07956,244.07939,244.0799,0.7821,0.7403,0.9848,4.316E6,1.629E5,1.003E5,4.316E6,0.0224,0.8178,5.6528,
16,0.7821,0.7634,12.1152,245.11357,245.11279,245.11516,3.814E7,1.271E6,1.017E5,3.814E7,3,DETECTED,245.11357,245.11279,245.11516,0.7821,0.7634,12.1152,3.814E7,1.271E6,1.017E5,3.814E7,0.0292,4.0962,10.8046,3
17,0.7821,0.7634,10.8284,333.13001,333.12857,333.13284,5.86E6,2.662E5,1.061E5,5.86E6,5,DETECTED,333.13001,333.12857,333.13284,0.7821,0.7634,10.8284,5.86E6,2.662E5,1.061E5,5.86E6,0.0302,123.6547,492.8862,5
18,0.7821,0.7233,8.5377,335.09505,335.09192,335.09543,2.057E6,1.587E5,1.001E5,2.057E6,0,DETECTED,335.09505,335.09192,335.09543,0.7821,0.7233,8.5377,2.057E6,1.587E5,1.001E5,2.057E6,0.0663,82.5837,3.2053,
19,0.7973,0.7821,1.0501,201.12363,201.12347,201.12376,5.548E6,1.149E5,1.1E5,5.548E6,0,DETECTED,201.12363,201.12347,201.12376,0.7973,0.7821,1.0501,5.548E6,1.149E5,1.1E5,5.548E6,0.0221,1.588,14.967,
20,0.7973,0.7403,1.5183,206.13885,206.13843,206.13907,1.437E6,1.639E5,1.009E5,1.437E6,0,DETECTED,206.13885,206.13843,206.13907,0.7973,0.7403,1.5183,1.437E6,1.639E5,1.009E5,1.437E6,0.3885,3.2387,2.1712,
21,0.7973,0.7634,1.1513,217.0686,217.06812,217.06874,1.905E7,6.359E5,1.009E5,1.905E7,2,DETECTED,217.0686,217.06812,217.06874,0.7973,0.7634,1.1513,1.905E7,6.359E5,1.009E5,1.905E7,0.2695,2.2563,4.0687,2
22,0.7973,0.7634,1.1332,247.07912,247.07838,247.07935,2.352E6,1.249E5,1.024E5,2.352E6,0,DETECTED,247.07912,247.07838,247.07935,0.7973,0.7634,1.1332,2.352E6,1.249E5,1.024E5,2.352E6,0.0194,3.2011,6.2355,
23,0.7973,0.7233,10.8121,310.14987,310.14725,310.15317,6.971E6,1.346E6,1.004E5,6.971E6,6,DETECTED,310.14987,310.14725,310.15317,0.7973,0.7233,10.8121,6.971E6,1.346E6,1.004E5,6.971E6,5.0857,27.9487,191.4794,6
24,0.7973,0.7634,1.4542,347.09612,347.09525,347.09741,1.262E6,1.367E5,1.02E5,1.262E6,0,DETECTED,347.09612,347.09525,347.09741,0.7973,0.7634,1.4542,1.262E6,1.367E5,1.02E5,1.262E6,0.0304,9.4067,18.629,
25,0.7973,0.7634,6.9104,363.0905,363.08676,363.0918,1.039E6,6.373E4,1.024E5,1.039E6,0,DETECTED,363.0905,363.08676,363.0918,0.7973,0.7634,6.9104,1.039E6,6.373E4,1.024E5,1.039E6,0.0323,2.4839,3.5601,
26,0.7973,0.7403,9.5564,379.12158,379.11795,379.12372,1.096E7,8.056E5,1.006E5,1.096E7,3,DETECTED,379.12158,379.11795,379.12372,0.7973,0.7403,9.5564,1.096E7,8.056E5,1.006E5,1.096E7,0.0357,2.7121,1.9743,3
27,0.7973,0.7403,1.0501,380.125,380.12415,380.12518,1.39E6,8.759E4,2.089E5,1.39E6,0,DETECTED,380.125,380.12415,380.12518,0.7973,0.7403,1.0501,1.39E6,8.759E4,2.089E5,1.39E6,0.0311,2.7135,3.9924,
28,0.7973,0.7634,7.4186,393.10073,393.09747,393.10236,1.547E6,6.678E4,1.032E5,1.547E6,0,DETECTED,393.10073,393.09747,393.10236,0.7973,0.7634,7.4186,1.547E6,6.678E4,1.032E5,1.547E6,0.0225,91.7178,3.0239,
29,0.7973,0.7821,10.2447,418.18563,418.1821,418.18665,2.14E6,8.018E5,1.001E5,2.14E6,0,DETECTED,418.18563,418.1821,418.18665,0.7973,0.7821,10.2447,2.14E6,8.018E5,1.001E5,2.14E6,6.7027,152.8451,410.4184,
30,0.7973,0.7056,8.8199,527.15832,527.15424,527.15955,3.012E6,1.932E5,1.046E5,3.012E6,1,DETECTED,527.15832,527.15424,527.15955,0.7973,0.7056,8.8199,3.012E6,1.932E5,1.046E5,3.012E6,0.5795,37.5516,0.6631,1
31,0.7973,0.7233,9.3841,689.21044,689.20599,689.21649,1.179E6,8.169E4,1.023E5,1.179E6,1,DETECTED,689.21044,689.20599,689.21649,0.7973,0.7233,9.3841,1.179E6,8.169E4,1.023E5,1.179E6,0.023,55.4698,56.0419,1
32,0.8088,0.7821,8.9734,166.08634,166.08604,166.08661,6.199E5,4.055E5,1.002E5,6.199E5,1,DETECTED,166.08634,166.08604,166.08661,0.8088,0.7821,8.9734,6.199E5,4.055E5,1.002E5,6.199E5,1.3927,153.231,193.0659,1
33,0.8088,0.7403,15.8529,176.12778,176.12628,176.12836,1.728E6,1.028E5,1.03E5,1.728E6,0,DETECTED,176.12778,176.12628,176.12836,0.8088,0.7403,15.8529,1.728E6,1.028E5,1.03E5,1.728E6,0.0171,156.1314,288.1971,
34,0.8088,0.7973,8.4388,180.10198,180.10123,180.10239,2.436E6,1.023E6,1.013E5,2.436E6,5,DETECTED,180.10198,180.10123,180.10239,0.8088,0.7973,8.4388,2.436E6,1.023E6,1.013E5,2.436E6,0.025,157.1598,7.773,5
35,0.8088,0.7634,10.1386,184.08427,184.08374,184.08444,1.467E6,7.413E4,1.006E5,1.467E6,0,DETECTED,184.08427,184.08374,184.08444,0.8088,0.7634,10.1386,1.467E6,7.413E4,1.006E5,1.467E6,0.3146,103.0493,270.3818,
36,0.8088,0.7821,1.586,188.09183,188.09157,188.09209,7.493E5,1.117E5,1.045E5,7.493E5,0,DETECTED,188.09183,188.09157,188.09209,0.8088,0.7821,1.586,7.493E5,1.117E5,1.045E5,7.493E5,0.4702,15.0393,66.3065,
37,0.8088,0.7973,7.1566,202.18027,202.18001,202.18047,6.859E6,3.116E5,1.032E5,6.859E6,1,DETECTED,202.18027,202.18001,202.18047,0.8088,0.7973,7.1566,6.859E6,3.116E5,1.032E5,6.859E6,0.2486,11.0364,7.7603,1
38,0.8088,0.7634,1.5644,204.08679,204.08653,204.08717,1.524E6,1.452E5,1.04E5,1.524E6,0,DETECTED,204.08679,204.08653,204.08717,0.8088,0.7634,1.5644,1.524E6,1.452E5,1.04E5,1.524E6,0.2414,8.5044,17.8942,
39,0.8088,0.7973,1.2792,205.08967,205.08951,205.08987,6.473E5,6.155E4,1.478E5,6.473E5,1,DETECTED,205.08967,205.08951,205.08987,0.8088,0.7973,1.2792,6.473E5,6.155E4,1.478E5,6.473E5,0.435,21.0254,41.0509,1
40,0.8088,0.7973,9.1854,210.11259,210.11148,210.11304,6.806E5,7.143E5,1E5,6.806E5,1,DETECTED,210.11259,210.11148,210.11304,0.8088,0.7973,9.1854,6.806E5,7.143E5,1E5,6.806E5,0.3545,365.9933,669.3679,1
41,0.8088,0.7821,1.2364,228.08436,228.08392,228.08485,5.627E5,1.255E5,1.044E5,5.627E5,2,DETECTED,228.08436,228.08392,228.08485,0.8088,0.7821,1.2364,5.627E5,1.255E5,1.044E5,5.627E5,0.404,8.4996,15.3639,2
42,0.8088,0.7973,10.0361,244.10531,244.10396,244.10582,4.064E6,2.846E5,1.002E5,4.064E6,0,DETECTED,244.10531,244.10396,244.10582,0.8088,0.7973,10.0361,4.064E6,2.846E5,1.002E5,4.064E6,0.0227,5.3006,8.7378,
43,0.8088,0.7403,5.5353,250.16511,250.16333,250.16536,1.739E7,5.996E5,1.077E5,1.739E7,2,DETECTED,250.16511,250.16333,250.16536,0.8088,0.7403,5.5353,1.739E7,5.996E5,1.077E5,1.739E7,0.0159,1.8028,11.0413,2
44,0.8088,0.7634,1.0501,251.16861,251.16852,251.16878,1.593E6,5.157E4,1.194E5,1.593E6,0,DETECTED,251.16861,251.16852,251.16878,0.8088,0.7634,1.0501,1.593E6,5.157E4,1.194E5,1.593E6,0.0164,1.8883,1.2041,
45,0.8088,0.7403,4.2228,259.12918,259.1283,259.12952,1.279E8,5.792E6,1.04E5,1.279E8,5,DETECTED,259.12918,259.1283,259.12952,0.8088,0.7403,4.2228,1.279E8,5.792E6,1.04E5,1.279E8,0.0167,11.3354,9.0692,5
46,0.8088,0.7973,7.9654,259.14419,259.14191,259.14456,8.485E5,4.514E5,1.005E5,8.485E5,0,DETECTED,259.14419,259.14191,259.14456,0.8088,0.7973,7.9654,8.485E5,4.514E5,1.005E5,8.485E5,4.744,312.7598,369.8809,
47,0.8088,0.7821,1.3639,260.13246,260.13,260.13324,1.545E7,6.468E5,1.162E5,1.545E7,0,DETECTED,260.13246,260.13,260.13324,0.8088,0.7821,1.3639,1.545E7,6.468E5,1.162E5,1.545E7,0.0167,5.4647,9.287,
48,0.8088,0.7821,1.1332,261.09477,261.09442,261.09509,1.188E6,9.781E4,1.969E5,1.188E6,0,DETECTED,261.09477,261.09442,261.09509,0.8088,0.7821,1.1332,1.188E6,9.781E4,1.969E5,1.188E6,0.0246,6.5691,4.815,
49,0.8088,0.7634,6.252,262.12847,262.12662,262.12888,1.211E6,2.762E5,1.009E5,1.211E6,0,DETECTED,262.12847,262.12662,262.12888,0.8088,0.7634,6.252,1.211E6,2.762E5,1.009E5,1.211E6,0.4394,27.2528,167.7006,
50,0.8088,0.7821,6.4246,264.14308,264.14172,264.14462,6.814E5,2.918E5,1.004E5,6.814E5,0,DETECTED,264.14308,264.14172,264.14462,0.8088,0.7821,6.4246,6.814E5,2.918E5,1.004E5,6.814E5,0.2327,105.5522,167.5305,
51,0.8088,0.7056,5.4091,266.15999,266.15778,266.16031,1.687E7,6.625E5,1.036E5,1.687E7,2,DETECTED,266.15999,266.15778,266.16031,0.8088,0.7056,5.4091,1.687E7,6.625E5,1.036E5,1.687E7,0.176,4.8692,0.9275,2
52,0.8088,0.7821,9.1996,274.12849,274.1272,274.12903,6.781E5,3.709E5,1.006E5,6.781E5,2,DETECTED,274.12849,274.1272,274.12903,0.8088,0.7821,9.1996,6.781E5,3.709E5,1.006E5,6.781E5,0.7381,157.4629,265.329,2
53,0.8088,0.7634,1.0858,275.07404,275.07352,275.07428,6.284E5,5.377E4,1.273E5,6.284E5,0,DETECTED,275.07404,275.07352,275.07428,0.8088,0.7634,1.0858,6.284E5,5.377E4,1.273E5,6.284E5,0.039,3.5521,6.1043,
54,0.8088,0.7973,3.5391,275.11056,275.11023,275.11203,5.714E5,1.444E5,1.069E5,5.714E5,0,DETECTED,275.11056,275.11023,275.11203,0.8088,0.7973,3.5391,5.714E5,1.444E5,1.069E5,5.714E5,2.6239,119.6298,43.6634,
55,0.8088,0.7634,1.4542,275.12398,275.1232,275.1243,2.883E7,1.264E6,1.056E5,2.883E7,4,DETECTED,275.12398,275.1232,275.1243,0.8088,0.7634,1.4542,2.883E7,1.264E6,1.056E5,2.883E7,0.0173,2.9305,17.5352,4
56,0.8088,0.7821,3.1285,276.12725,276.12485,276.12845,2.791E6,1.525E5,1.171E5,2.791E6,0,DETECTED,276.12725,276.12485,276.12845,0.8088,0.7821,3.1285,2.791E6,1.525E5,1.171E5,2.791E6,0.0183,40.5963,90.1204,
57,0.8088,0.7821,7.8627,276.14371,276.14203,276.14474,6.266E5,3.401E5,1.004E5,6.266E5,0,DETECTED,276.14371,276.14203,276.14474,0.8088,0.7821,7.8627,6.266E5,3.401E5,1.004E5,6.266E5,0.5624,132.4538,136.5884,
58,0.8088,0.7233,10.8284,280.13882,280.13657,280.14182,2.312E6,4.019E5,1.004E5,2.312E6,2,DETECTED,280.13882,280.13657,280.14182,0.8088,0.7233,10.8284,2.312E6,4.019E5,1.004E5,2.312E6,0.2627,28.5874,6.6965,2
59,0.8088,0.7973,5.5853,285.14464,285.1434,285.14539,7.043E6,7.812E5,1.008E5,7.043E6,3,DETECTED,285.14464,285.1434,285.14539,0.8088,0.7973,5.5853,7.043E6,7.812E5,1.008E5,7.043E6,0.0223,18.3182,3.6838,3
60,0.8088,0.7634,1.5183,289.13955,289.13904,289.13989,1.767E6,1.756E5,1.065E5,1.767E6,0,DETECTED,289.13955,289.13904,289.13989,0.8088,0.7634,1.5183,1.767E6,1.756E5,1.065E5,1.767E6,0.252,12.7544,22.2067,
61,0.8088,0.7634,7.079,292.13864,292.13715,292.14041,1.786E6,6.369E5,1E5,1.786E6,1,DETECTED,292.13864,292.13715,292.14041,0.8088,0.7634,7.079,1.786E6,6.369E5,1E5,1.786E6,0.2353,12.7648,151.0414,1
62,0.8088,0.7973,9.6645,294.13369,294.13162,294.1347,2.565E6,3.156E6,1.026E5,2.565E6,1,DETECTED,294.13369,294.13162,294.1347,0.8088,0.7973,9.6645,2.565E6,3.156E6,1.026E5,2.565E6,0.2361,383.4843,297.4822,1
63,0.8088,0.7233,7.2874,294.15408,294.15228,294.15622,1.428E6,6.681E5,1.01E5,1.428E6,0,DETECTED,294.15408,294.15228,294.15622,0.8088,0.7233,7.2874,1.428E6,6.681E5,1.01E5,1.428E6,0.2398,23.2675,76.0641,
64,0.8088,0.7973,2.249,294.62392,294.62378,294.62418,5.699E5,1.096E5,1.086E5,5.699E5,0,DETECTED,294.62392,294.62378,294.62418,0.8088,0.7973,2.249,5.699E5,1.096E5,1.086E5,5.699E5,1.2553,63.3374,92.9264,
65,0.8088,0.7403,9.7548,296.135,296.13211,296.13754,3.015E6,5.686E5,1.002E5,3.015E6,4,DETECTED,296.135,296.13211,296.13754,0.8088,0.7403,9.7548,3.015E6,5.686E5,1.002E5,3.015E6,0.6222,84.9373,1.4297,4
66,0.8088,0.7821,2.434,303.15515,303.15402,303.15561,3.129E6,3.186E5,1.009E5,3.129E6,2,DETECTED,303.15515,303.15402,303.15561,0.8088,0.7821,2.434,3.129E6,3.186E5,1.009E5,3.129E6,0.0159,31.7076,24.1598,2
67,0.8088,0.7403,1.1084,305.08467,305.08447,305.08499,2.664E6,2.13E5,1.112E5,2.664E6,1,DETECTED,305.08467,305.08447,305.08499,0.8088,0.7403,1.1084,2.664E6,2.13E5,1.112E5,2.664E6,0.0411,2.3875,4.2465,1
68,0.8088,0.7821,8.5101,306.15441,306.15295,306.15564,1.193E6,6.864E5,1.005E5,1.193E6,0,DETECTED,306.15441,306.15295,306.15564,0.8088,0.7821,8.5101,1.193E6,6.864E5,1.005E5,1.193E6,0.235,68.4877,456.5611,
69,0.8088,0.7634,9.6955,307.15081,307.14911,307.15305,2.398E6,2.357E5,1.01E5,2.398E6,6,DETECTED,307.15081,307.14911,307.15305,0.8088,0.7634,9.6955,2.398E6,2.357E5,1.01E5,2.398E6,8.8632,4.1995,9.9181,6
70,0.8088,0.7634,7.3874,308.13336,308.13162,308.13669,9.847E5,3.46E5,1.003E5,9.847E5,0,DETECTED,308.13336,308.13162,308.13669,0.8088,0.7634,7.3874,9.847E5,3.46E5,1.003E5,9.847E5,0.2361,72.9935,188.8809,
71,0.8088,0.7634,1.3407,319.10032,319.09946,319.10147,3.244E6,4.511E5,1.1E5,3.244E6,4,DETECTED,319.10032,319.09946,319.10147,0.8088,0.7634,1.3407,3.244E6,4.511E5,1.1E5,3.244E6,0.3838,4.2151,17.9806,4
72,0.8088,0.7821,11.4403,321.16704,321.16473,321.16895,2.243E6,5.079E5,1.017E5,2.243E6,10,DETECTED,321.16704,321.16473,321.16895,0.8088,0.7821,11.4403,2.243E6,5.079E5,1.017E5,2.243E6,9.1028,13.7449,2.3529,10
73,0.8088,0.7634,7.7797,322.14918,322.14703,322.15045,9.568E5,7.137E5,1.002E5,9.568E5,0,DETECTED,322.14918,322.14703,322.15045,0.8088,0.7634,7.7797,9.568E5,7.137E5,1.002E5,9.568E5,0.2331,77.3174,238.123,
74,0.8088,0.7403,10.8284,324.16554,324.16306,324.16861,7.324E6,1.531E6,1.006E5,7.324E6,7,DETECTED,324.16554,324.16306,324.16861,0.8088,0.7403,10.8284,7.324E6,1.531E6,1.006E5,7.324E6,5.4672,70.5377,13.6467,7
75,0.8088,0.7821,11.5803,329.13502,329.13217,329.13776,1.862E6,2.869E5,1.006E5,1.862E6,0,DETECTED,329.13502,329.13217,329.13776,0.8088,0.7821,11.5803,1.862E6,2.869E5,1.006E5,1.862E6,0.2304,155.203,387.0153,
76,0.8088,0.6868,12.269,331.15048,331.14816,331.15344,2.452E6,4.571E5,1.003E5,2.452E6,4,DETECTED,331.15048,331.14816,331.15344,0.8088,0.6868,12.269,2.452E6,4.571E5,1.003E5,2.452E6,0.4462,20.3716,58.2056,4
77,0.8088,0.7634,6.4582,333.11627,333.11542,333.11832,1.801E6,4.183E5,1.042E5,1.801E6,3,DETECTED,333.11627,333.11542,333.11832,0.8088,0.7634,6.4582,1.801E6,4.183E5,1.042E5,1.801E6,0.0313,3.8443,27.5764,3
78,0.8088,0.7821,5.0001,333.16568,333.16498,333.16626,1.115E6,1.909E5,1.062E5,1.115E6,0,DETECTED,333.16568,333.16498,333.16626,0.8088,0.7821,5.0001,1.115E6,1.909E5,1.062E5,1.115E6,0.2267,2.1742,66.7385,
79,0.8088,0.7821,10.7547,336.16469,336.16275,336.16742,7.386E5,4.557E5,1.009E5,7.386E5,0,DETECTED,336.16469,336.16275,336.16742,0.8088,0.7821,10.7547,7.386E5,4.557E5,1.009E5,7.386E5,4.6124,186.5524,269.6532,
80,0.8088,0.7634,11.7883,338.18115,338.17816,338.18402,4.124E6,9.447E5,1.001E5,4.124E6,9,DETECTED,338.18115,338.17816,338.18402,0.8088,0.7634,11.7883,4.124E6,9.447E5,1.001E5,4.124E6,0.2388,59.1317,49.5614,9
81,0.8088,0.7233,11.4949,340.16056,340.1571,340.16385,2.364E6,5.966E5,1.001E5,2.364E6,0,DETECTED,340.16056,340.1571,340.16385,0.8088,0.7233,11.4949,2.364E6,5.966E5,1.001E5,2.364E6,5.4317,3.7898,3.2827,
82,0.8088,0.7973,11.2162,345.14508,345.14389,345.14816,1.327E6,1.026E6,1.011E5,1.327E6,0,DETECTED,345.14508,345.14389,345.14816,0.8088,0.7973,11.2162,1.327E6,1.026E6,1.011E5,1.327E6,0.4188,141.2127,597.8391,
83,0.8088,0.7634,6.1443,346.11201,346.11093,346.11404,9.395E5,7.066E4,1.009E5,9.395E5,0,DETECTED,346.11201,346.11093,346.11404,0.8088,0.7634,6.1443,9.395E5,7.066E4,1.009E5,9.395E5,0.0196,59.2952,150.4174,
84,0.8088,0.7821,9.97,346.16453,346.1597,346.16519,5.965E5,8.9E5,1.002E5,5.965E5,0,DETECTED,346.16453,346.1597,346.16519,0.8088,0.7821,9.97,5.965E5,8.9E5,1.002E5,5.965E5,4.7836,171.8739,658.4023,
85,0.8088,0.7821,11.5379,347.13431,347.13223,347.13812,1.77E6,1.699E5,1.011E5,1.77E6,0,DETECTED,347.13431,347.13223,347.13812,0.8088,0.7821,11.5379,1.77E6,1.699E5,1.011E5,1.77E6,0.2324,31.5348,403.5798,
86,0.8088,0.7821,11.7595,347.14534,347.14453,347.14868,7.566E7,3.104E6,1.018E5,7.566E7,6,DETECTED,347.14534,347.14453,347.14868,0.8088,0.7821,11.7595,7.566E7,3.104E6,1.018E5,7.566E7,0.2523,5.6164,21.6672,6
87,0.8088,0.7821,10.7912,348.14871,348.14536,348.15219,1.122E7,4.493E5,1.037E5,1.122E7,0,DETECTED,348.14871,348.14536,348.15219,0.8088,0.7821,10.7912,1.122E7,4.493E5,1.037E5,1.122E7,0.2499,217.2853,2.5439,
88,0.8088,0.7634,10.8284,348.17758,348.17517,348.1796,2.573E6,2.966E5,1.014E5,2.573E6,0,DETECTED,348.17758,348.17517,348.1796,0.8088,0.7634,10.8284,2.573E6,2.966E5,1.014E5,2.573E6,0.2421,7.6021,209.0778,
89,0.8088,0.7403,9.3187,349.11095,349.10779,349.11237,5.126E6,4.003E5,1.01E5,5.126E6,0,DETECTED,349.11095,349.10779,349.11237,0.8088,0.7403,9.3187,5.126E6,4.003E5,1.01E5,5.126E6,0.0334,4.0176,6.3497,
90,0.8088,0.7821,1.5183,349.1608,349.15955,349.16135,8.13E5,1.299E5,1.095E5,8.13E5,0,DETECTED,349.1608,349.15955,349.16135,0.8088,0.7821,1.5183,8.13E5,1.299E5,1.095E5,8.13E5,0.3297,13.7726,54.3525,
91,0.8088,0.7821,8.1853,350.14424,350.14246,350.147,8.602E5,4.957E5,1.002E5,8.602E5,0,DETECTED,350.14424,350.14246,350.147,0.8088,0.7821,8.1853,8.602E5,4.957E5,1.002E5,8.602E5,0.4231,138.4882,391.537,
92,0.8088,0.7634,11.6464,352.19696,352.19516,352.20013,2.948E6,1.042E6,1.016E5,2.948E6,14,DETECTED,352.19696,352.19516,352.20013,0.8088,0.7634,11.6464,2.948E6,1.042E6,1.016E5,2.948E6,0.2288,34.3806,102.0433,14
