id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML:fragment_scans
305,5.7085,1.411,11.7282,363.1557,363.15326,363.15897,1.419E6,2.701E6,1.002E5,1.419E6,4,DETECTED,363.1557,363.15326,363.15897,5.7085,1.411,11.7282,1.419E6,2.701E6,1.002E5,1.419E6,0.3234,0.949,1.9442,4
306,5.7085,3.7359,11.1768,392.18127,392.17899,392.18436,8.293E5,7.249E5,1.005E5,8.293E5,0,DETECTED,392.18127,392.17899,392.18436,5.7085,3.7359,11.1768,8.293E5,7.249E5,1.005E5,8.293E5,0.3519,1.886,1.6806,
307,5.7085,3.0702,12.3823,395.18282,395.17905,395.18542,7.653E5,1.903E6,1.028E5,7.653E5,0,DETECTED,395.18282,395.17905,395.18542,5.7085,3.0702,12.3823,7.653E5,1.903E6,1.028E5,7.653E5,1.8292,1.7648,2.5471,
308,5.7234,5.6491,8.3943,169.07605,169.07585,169.07614,7.938E5,7.638E4,1.008E5,7.938E5,0,DETECTED,169.07605,169.07585,169.07614,5.7234,5.6491,8.3943,7.938E5,7.638E4,1.008E5,7.938E5,0.07,18.4749,2.1833,
309,5.7234,2.6053,10.5705,218.15408,218.15376,218.15446,5.079E5,2.121E5,1.002E5,5.079E5,0,DETECTED,218.15408,218.15376,218.15446,5.7234,2.6053,10.5705,5.079E5,2.121E5,1.002E5,5.079E5,0.0648,1.2772,0.0234,
310,5.7234,0.7892,9.9439,236.16466,236.16422,236.16512,5.077E6,1.233E6,1.003E5,5.077E6,2,DETECTED,236.16466,236.16422,236.16512,5.7234,0.7892,9.9439,5.077E6,1.233E6,1.003E5,5.077E6,0.0521,0.8132,2.0408,2
311,5.7234,4.3205,10.5853,330.17036,330.16928,330.17169,5.803E5,6.601E5,1.007E5,5.803E5,0,DETECTED,330.17036,330.16928,330.17169,5.7234,4.3205,10.5853,5.803E5,6.601E5,1.007E5,5.803E5,0.7703,2.2327,4.3793,
312,5.7234,0.7892,10.2976,378.19075,378.18765,378.19247,9.841E5,2.41E6,1.001E5,9.841E5,0,DETECTED,378.19075,378.18765,378.19247,5.7234,0.7892,10.2976,9.841E5,2.41E6,1.001E5,9.841E5,1.782,0.9635,0.7088,
313,5.7234,4.2086,11.3177,378.22764,378.22525,378.23093,6.782E5,1.238E6,1.003E5,6.782E5,0,DETECTED,378.22764,378.22525,378.23093,5.7234,4.2086,11.3177,6.782E5,1.238E6,1.003E5,6.782E5,1.7603,2.3465,2.6725,
314,5.7234,1.5915,10.7676,407.14624,407.14325,407.1492,1.225E6,1.741E6,1E5,1.225E6,0,DETECTED,407.14624,407.14325,407.1492,5.7234,1.5915,10.7676,1.225E6,1.741E6,1E5,1.225E6,0.1761,0.8338,0.6086,
315,5.7432,1.1878,6.2816,262.11888,262.117,262.1199,4.278E7,1.994E6,1.001E5,4.278E7,1,DETECTED,262.11888,262.117,262.1199,5.7432,1.1878,6.2816,4.278E7,1.994E6,1.001E5,4.278E7,0.0406,1.2378,1.2042,1
316,5.7432,0.7892,5.8343,263.1222,263.12137,263.12411,5.892E6,2.616E5,1.013E5,5.892E6,0,DETECTED,263.1222,263.12137,263.12411,5.7432,0.7892,5.8343,5.892E6,2.616E5,1.013E5,5.892E6,0.0375,0.5045,1.1815,
317,5.7432,1.2547,10.6126,290.17518,290.17386,290.17615,9.979E5,1.289E6,1.002E5,9.979E5,0,DETECTED,290.17518,290.17386,290.17615,5.7432,1.2547,10.6126,9.979E5,1.289E6,1.002E5,9.979E5,0.3763,1.0424,0.5741,
318,5.7432,0.8044,8.442,298.12869,298.12772,298.12936,6.314E5,1.353E6,1.003E5,6.314E5,0,DETECTED,298.12869,298.12772,298.12936,5.7432,0.8044,8.442,6.314E5,1.353E6,1.003E5,6.314E5,1.745,0.7732,0.5601,
319,5.7432,0.8044,9.6594,306.13372,306.13281,306.13504,1.13E6,2.353E6,1.02E5,1.13E6,1,DETECTED,306.13372,306.13281,306.13504,5.7432,0.8044,9.6594,1.13E6,2.353E6,1.02E5,1.13E6,1.0793,0.8743,0.769,1
320,5.7432,0.9969,10.4209,328.1392,328.13654,328.14139,6.475E5,1.527E6,1.002E5,6.475E5,0,DETECTED,328.1392,328.13654,328.14139,5.7432,0.9969,10.4209,6.475E5,1.527E6,1.002E5,6.475E5,1.8338,0.9928,0.6152,
321,5.7432,4.4099,9.1866,330.14444,330.14319,330.14648,9.568E5,3.858E5,1.007E5,9.568E5,1,DETECTED,330.14444,330.14319,330.14648,5.7432,4.4099,9.1866,9.568E5,3.858E5,1.007E5,9.568E5,0.0663,1.7913,3.4209,1
322,5.7432,1.3224,9.0384,338.12324,338.12152,338.12549,7.871E5,2.185E6,1.007E5,7.871E5,0,DETECTED,338.12324,338.12152,338.12549,5.7432,1.3224,9.0384,7.871E5,2.185E6,1.007E5,7.871E5,2.1736,0.8727,0.8802,
323,5.7432,1.6622,9.4841,376.1754,376.17291,376.17609,6.592E5,1.684E6,1.007E5,6.592E5,1,DETECTED,376.1754,376.17291,376.17609,5.7432,1.6622,9.4841,6.592E5,1.684E6,1.007E5,6.592E5,1.6758,0.9583,0.8755,1
324,5.7432,1.9603,7.969,414.1395,414.13724,414.14105,5.781E5,1.268E6,1.003E5,5.781E5,0,DETECTED,414.1395,414.13724,414.14105,5.7432,1.9603,7.969,5.781E5,1.268E6,1.003E5,5.781E5,1.4374,0.7942,0.6272,
325,5.7432,5.7085,8.5178,471.35429,471.35297,471.35532,5.94E5,1.005E5,1.075E5,5.94E5,0,DETECTED,471.35429,471.35297,471.35532,5.7432,5.7085,8.5178,5.94E5,1.005E5,1.075E5,5.94E5,2.5226,40.5249,79.8159,
326,5.7432,5.6713,9.2483,702.28331,702.27893,702.28967,6.955E5,7.714E4,1.075E5,6.955E5,0,DETECTED,702.28331,702.27893,702.28967,5.7432,5.6713,9.2483,6.955E5,7.714E4,1.075E5,6.955E5,0.0566,24.8886,48.4885,
327,5.762,0.7892,7.0396,290.15959,290.15771,290.16022,2.081E6,4.039E5,1.006E5,2.081E6,1,DETECTED,290.15959,290.15771,290.16022,5.762,0.7892,7.0396,2.081E6,4.039E5,1.006E5,2.081E6,0.3348,0.5577,0.1086,1
328,5.762,0.8044,10.5962,360.1803,360.17715,360.18146,2.372E6,1.193E6,1.001E5,2.372E6,1,DETECTED,360.1803,360.17715,360.18146,5.762,0.8044,10.5962,2.372E6,1.193E6,1.001E5,2.372E6,0.0481,1.8265,0.7453,1
329,5.762,3.8943,8.7794,392.13289,392.13058,392.13489,5.496E5,1.134E6,1.007E5,5.496E5,0,DETECTED,392.13289,392.13058,392.13489,5.762,3.8943,8.7794,5.496E5,1.134E6,1.007E5,5.496E5,1.8748,1.3078,2.2717,
330,5.7849,0.7892,10.4056,278.13891,278.13812,278.13986,7.309E5,2.632E6,1.004E5,7.309E5,3,DETECTED,278.13891,278.13812,278.13986,5.7849,0.7892,10.4056,7.309E5,2.632E6,1.004E5,7.309E5,1.5142,0.9625,0.6464,3
331,5.7849,0.8044,8.718,291.13407,291.1326,291.13684,1.779E6,2.829E6,1.005E5,1.779E6,10,DETECTED,291.13407,291.1326,291.13684,5.7849,0.8044,8.718,1.779E6,2.829E6,1.005E5,1.779E6,0.3562,0.803,0.4008,10
332,5.7849,2.1459,10.8266,377.13525,377.13226,377.13824,6.769E5,1.53E6,1.005E5,6.769E5,0,DETECTED,377.13525,377.13226,377.13824,5.7849,2.1459,10.8266,6.769E5,1.53E6,1.005E5,6.769E5,1.5849,1.1927,1.3557,
333,5.7849,1.5691,8.1528,384.12844,384.12704,384.12991,6.396E5,1.44E6,1.004E5,6.396E5,1,DETECTED,384.12844,384.12704,384.12991,5.7849,1.5691,8.1528,6.396E5,1.44E6,1.004E5,6.396E5,1.8074,0.7808,0.7038,1
334,5.7849,2.722,10.7676,391.15078,391.14844,391.15424,6.46E5,1.529E6,1.003E5,6.46E5,0,DETECTED,391.15078,391.14844,391.15424,5.7849,2.722,10.7676,6.46E5,1.529E6,1.003E5,6.46E5,1.8777,1.3134,1.0331,
335,5.8026,0.7892,7.1235,281.14974,281.14807,281.15231,1.976E6,2.144E6,1.003E5,1.976E6,10,DETECTED,281.14974,281.14807,281.15231,5.8026,0.7892,7.1235,1.976E6,2.144E6,1.003E5,1.976E6,3.6984,0.6127,0.1816,10
336,5.8026,0.7892,8.1713,293.14967,293.14828,293.15244,2.509E6,3.249E6,1.002E5,2.509E6,19,DETECTED,293.14967,293.14828,293.15244,5.8026,0.7892,8.1713,2.509E6,3.249E6,1.002E5,2.509E6,0.4091,0.7042,0.5473,19
337,5.8026,0.7892,9.4164,324.14423,324.14252,324.14612,1.01E6,2.826E6,1.004E5,1.01E6,1,DETECTED,324.14423,324.14252,324.14612,5.8026,0.7892,9.4164,1.01E6,2.826E6,1.004E5,1.01E6,1.7302,0.8244,0.997,1
338,5.8026,0.8044,11.2969,326.19642,326.19562,326.19711,6.248E5,1.239E6,1E5,6.248E5,1,DETECTED,326.19642,326.19562,326.19711,5.8026,0.8044,11.2969,6.248E5,1.239E6,1E5,6.248E5,1.9121,1.0496,0.6991,1
339,5.8026,4.7897,9.8517,374.18132,374.18048,374.18277,5.054E5,1E6,1.005E5,5.054E5,0,DETECTED,374.18132,374.18048,374.18277,5.8026,4.7897,9.8517,5.054E5,1E6,1.005E5,5.054E5,1.0513,2.4988,3.6733,
340,5.8026,3.9153,11.3702,451.17383,451.17093,451.17706,6.105E5,1.197E6,1.005E5,6.105E5,0,DETECTED,451.17383,451.17093,451.17706,5.8026,3.9153,11.3702,6.105E5,1.197E6,1.005E5,6.105E5,1.5344,1.975,2.189,
341,5.8189,0.7892,8.6745,160.07573,160.07542,160.07599,2.229E6,8.442E5,1.002E5,2.229E6,3,DETECTED,160.07573,160.07542,160.07599,5.8189,0.7892,8.6745,2.229E6,8.442E5,1.002E5,2.229E6,0.0518,0.9183,0.718,3
342,5.8189,1.4321,9.135,202.0863,202.08586,202.08665,4.575E6,7.047E5,1.002E5,4.575E6,1,DETECTED,202.0863,202.08586,202.08665,5.8189,1.4321,9.135,4.575E6,7.047E5,1.002E5,4.575E6,0.0395,0.6614,1.3948,1
343,5.8189,1.8678,8.9221,292.19081,292.19037,292.19135,7.014E5,1.176E6,1.004E5,7.014E5,0,DETECTED,292.19081,292.19037,292.19135,5.8189,1.8678,8.9221,7.014E5,1.176E6,1.004E5,7.014E5,0.5794,0.8927,0.8034,
344,5.8189,0.8044,9.8517,350.15956,350.15738,350.16058,8.119E5,2.691E6,1.005E5,8.119E5,0,DETECTED,350.15956,350.15738,350.16058,5.8189,0.8044,9.8517,8.119E5,2.691E6,1.005E5,8.119E5,2.8368,0.9021,1.12,
345,5.8189,5.7849,11.1768,459.2801,459.27567,459.28293,3.757E6,2.59E5,1.019E5,3.757E6,1,DETECTED,459.2801,459.27567,459.28293,5.8189,5.7849,11.1768,3.757E6,2.59E5,1.019E5,3.757E6,0.0429,77.7667,2.8729,1
346,5.8189,4.3661,8.7631,463.17331,463.17026,463.1759,5.413E5,5.274E5,1.005E5,5.413E5,0,DETECTED,463.17331,463.17026,463.1759,5.8189,4.3661,8.7631,5.413E5,5.274E5,1.005E5,5.413E5,0.9658,1.5133,2.1048,
347,5.8189,5.7849,12.8629,476.30671,476.30222,476.30698,1.285E7,5.377E5,1.013E5,1.285E7,1,DETECTED,476.30671,476.30222,476.30698,5.8189,5.7849,12.8629,1.285E7,5.377E5,1.013E5,1.285E7,0.0391,1.2193,2.834,1
348,5.8189,5.7849,12.9587,481.26009,481.25745,481.26297,2.745E6,7.506E5,1E5,2.745E6,1,DETECTED,481.26009,481.25745,481.26297,5.8189,5.7849,12.9587,2.745E6,7.506E5,1E5,2.745E6,0.0398,59.1784,333.0903,1
349,5.8343,2.3738,12.8498,283.16555,283.16476,283.16824,6.161E5,4.34E5,1.008E5,6.161E5,0,DETECTED,283.16555,283.16476,283.16824,5.8343,2.3738,12.8498,6.161E5,4.34E5,1.008E5,6.161E5,0.1,1.5137,0.1951,
350,5.8343,0.8044,12.6558,285.15147,285.14938,285.15408,1.219E6,1.058E5,1.001E5,1.219E6,1,DETECTED,285.15147,285.14938,285.15408,5.8343,0.8044,12.6558,1.219E6,1.058E5,1.001E5,1.219E6,0.0506,1.0708,1.3518,1
351,5.8343,0.8044,11.1936,322.20151,322.20084,322.20239,1.176E6,2.209E6,1E5,1.176E6,7,DETECTED,322.20151,322.20084,322.20239,5.8343,0.8044,11.1936,1.176E6,2.209E6,1E5,1.176E6,1.6509,0.8362,0.6407,7
352,5.8343,0.8044,11.5741,334.20144,334.198,334.20209,4.05E6,2.452E6,1.004E5,4.05E6,10,DETECTED,334.20144,334.198,334.20209,5.8343,0.8044,11.5741,4.05E6,2.452E6,1.004E5,4.05E6,0.3325,1.0566,0.8957,10
353,5.8343,4.5828,13.2126,335.2054,335.20267,335.20715,7.243E5,2.638E5,1.009E5,7.243E5,0,DETECTED,335.2054,335.20267,335.20715,5.8343,4.5828,13.2126,7.243E5,2.638E5,1.009E5,7.243E5,0.3371,3.4478,8.7447,
354,5.8343,0.7892,9.9083,336.1439,336.14209,336.14581,8.502E5,2.687E6,1.007E5,8.502E5,0,DETECTED,336.1439,336.14209,336.14581,5.8343,0.7892,9.9083,8.502E5,2.687E6,1.007E5,8.502E5,2.8137,0.9038,1.2396,
355,5.8343,5.257,12.8381,349.22103,349.21732,349.22321,1.001E6,2.563E5,1.005E5,1.001E6,0,DETECTED,349.22103,349.21732,349.22321,5.8343,5.257,12.8381,1.001E6,2.563E5,1.005E5,1.001E6,0.8881,6.5656,6.0203,
356,5.8343,3.8943,11.5741,439.17469,439.17044,439.17776,6.282E5,1.944E6,1.006E5,6.282E5,0,DETECTED,439.17469,439.17044,439.17776,5.8343,3.8943,11.5741,6.282E5,1.944E6,1.006E5,6.282E5,3.3724,1.9793,3.1934,
357,5.848,0.8044,10.7503,290.1388,290.13818,290.13934,6.914E5,1.703E6,1.003E5,6.914E5,0,DETECTED,290.1388,290.13818,290.13934,5.848,0.8044,10.7503,6.914E5,1.703E6,1.003E5,6.914E5,1.7232,0.986,0.937,
358,5.848,4.1874,11.4651,435.17861,435.17535,435.18204,6.951E5,1.132E6,1.002E5,6.951E5,0,DETECTED,435.17861,435.17535,435.18204,5.848,4.1874,11.4651,6.951E5,1.132E6,1.002E5,6.951E5,1.6913,2.1913,2.2817,
359,5.8672,2.3738,6.3118,298.1766,298.17545,298.17969,7.36E5,1.337E5,1.003E5,7.36E5,1,DETECTED,298.1766,298.17545,298.17969,5.8672,2.3738,6.3118,7.36E5,1.337E5,1.003E5,7.36E5,0.1047,0.5636,0.4011,1
360,5.9011,4.4561,7.5772,316.1668,316.16443,316.16779,2.889E6,4.48E5,1E5,2.889E6,2,DETECTED,316.1668,316.16443,316.16779,5.9011,4.4561,7.5772,2.889E6,4.48E5,1E5,2.889E6,0.2875,1.4845,1.0277,2
361,5.9011,0.7892,10.6878,342.16695,342.164,342.16983,1.404E6,2.686E5,1.002E5,1.404E6,1,DETECTED,342.16695,342.164,342.16983,5.9011,0.7892,10.6878,1.404E6,2.686E5,1.002E5,1.404E6,0.0616,2.5779,1.5141,1
362,5.9199,4.1416,8.8744,376.13815,376.13568,376.14062,8.869E5,1.113E6,1.008E5,8.869E5,0,DETECTED,376.13815,376.13568,376.14062,5.9199,4.1416,8.8744,8.869E5,1.113E6,1.008E5,8.869E5,0.6689,1.3307,1.3256,
363,5.9199,5.2815,13.2356,429.26268,429.25916,429.26404,1.949E6,7.446E5,1.087E5,1.949E6,1,DETECTED,429.26268,429.25916,429.26404,5.9199,5.2815,13.2356,1.949E6,7.446E5,1.087E5,1.949E6,2.7433,3.2969,8.0125,1
364,5.9199,2.1229,8.442,444.15074,444.14868,444.15247,5.825E5,1.078E6,1.002E5,5.825E5,0,DETECTED,444.15074,444.14868,444.15247,5.9199,2.1229,8.442,5.825E5,1.078E6,1.002E5,5.825E5,1.4995,0.8321,0.9016,
365,5.9373,5.8869,7.459,212.11838,212.1183,212.1198,8.527E6,4.519E5,1.066E5,8.527E6,1,DETECTED,212.11838,212.1183,212.1198,5.9373,5.8869,7.459,8.527E6,4.519E5,1.066E5,8.527E6,0.0443,1.6017,1.8846,1
366,5.9373,0.8044,8.6888,236.09178,236.09035,236.09232,6.848E5,6.174E5,1.005E5,6.848E5,0,DETECTED,236.09178,236.09035,236.09232,5.9373,0.8044,8.6888,6.848E5,6.174E5,1.005E5,6.848E5,1.458,0.768,0.2858,
367,5.9373,4.389,11.3917,276.19603,276.19534,276.19656,7.854E5,8.512E5,1.02E5,7.854E5,0,DETECTED,276.19603,276.19534,276.19656,5.9373,4.389,11.3917,7.854E5,8.512E5,1.02E5,7.854E5,0.5813,2.2613,2.9529,
368,5.9373,0.7892,12.876,339.19215,339.18954,339.19522,1.177E7,1.489E6,1.005E5,1.177E7,2,DETECTED,339.19215,339.18954,339.19522,5.9373,0.7892,12.876,1.177E7,1.489E6,1.005E5,1.177E7,0.058,0.5098,1.1902,2
369,5.9373,5.8869,12.7699,363.22795,363.22647,363.23166,1.772E6,2.488E5,1.004E5,1.772E6,1,DETECTED,363.22795,363.22647,363.23166,5.9373,5.8869,12.7699,1.772E6,2.488E5,1.004E5,1.772E6,0.0495,53.247,66.7569,1
370,5.9373,4.5003,11.7055,419.18296,419.18002,419.18726,5.709E5,8.758E5,1.001E5,5.709E5,0,DETECTED,419.18296,419.18002,419.18726,5.9373,4.5003,11.7055,5.709E5,8.758E5,1.001E5,5.709E5,0.7767,2.507,2.1979,
371,5.9373,2.0753,8.3653,426.1386,426.13678,426.1424,6.657E5,1.36E6,1.002E5,6.657E5,1,DETECTED,426.1386,426.13678,426.1424,5.9373,2.0753,8.3653,6.657E5,1.36E6,1.002E5,6.657E5,2.191,0.8143,0.803,1
372,5.9539,0.8044,10.7676,309.14467,309.14413,309.14697,3.146E6,3.416E6,1.059E5,3.146E6,21,DETECTED,309.14467,309.14413,309.14697,5.9539,0.8044,10.7676,3.146E6,3.416E6,1.059E5,3.146E6,0.9882,0.6626,0.3455,21
373,5.9539,1.3224,10.1064,310.20145,310.20087,310.20236,1.247E6,1.565E6,1.004E5,1.247E6,0,DETECTED,310.20145,310.20087,310.20236,5.9539,1.3224,10.1064,1.247E6,1.565E6,1.004E5,1.247E6,0.608,0.666,0.6203,
374,5.9539,0.7892,7.197,340.19538,340.19199,340.19812,2.226E6,1.45E5,1.1E5,2.226E6,0,DETECTED,340.19538,340.19199,340.19812,5.9539,0.7892,7.197,2.226E6,1.45E5,1.1E5,2.226E6,0.0511,0.6195,0.0066,
375,5.9539,5.9011,6.0562,363.2644,363.26407,363.26468,1.898E6,1.077E5,1.439E5,1.898E6,1,DETECTED,363.2644,363.26407,363.26468,5.9539,5.9011,6.0562,1.898E6,1.077E5,1.439E5,1.898E6,0.0541,1.4901,2.8083,1
376,5.9539,5.5062,11.1415,416.22848,416.22736,416.23026,8.121E5,6.209E5,1.01E5,8.121E5,1,DETECTED,416.22848,416.22736,416.23026,5.9539,5.5062,11.1415,8.121E5,6.209E5,1.01E5,8.121E5,0.0506,6.2941,30.4911,1
377,5.9715,1.2776,11.3513,349.13998,349.13794,349.14349,1.086E6,2.901E6,1.007E5,1.086E6,6,DETECTED,349.13998,349.13794,349.14349,5.9715,1.2776,11.3513,1.086E6,2.901E6,1.007E5,1.086E6,2.2531,0.7961,0.4321,6
378,5.9715,1.411,9.3505,350.123,350.12131,350.12494,6.912E5,1.662E6,1E5,6.912E5,0,DETECTED,350.123,350.12131,350.12494,5.9715,1.411,9.3505,6.912E5,1.662E6,1E5,6.912E5,1.4556,0.8705,0.7081,
379,5.9715,1.3447,9.4526,366.1543,366.15228,366.15567,1.203E6,2.812E6,1E5,1.203E6,1,DETECTED,366.1543,366.15228,366.15567,5.9715,1.3447,9.4526,1.203E6,2.812E6,1E5,1.203E6,2.2549,0.9625,0.6962,1
380,5.9715,3.7824,10.897,380.20658,380.20462,380.20776,9.093E5,2.182E6,1.013E5,9.093E5,0,DETECTED,380.20658,380.20462,380.20776,5.9715,3.7824,10.897,9.093E5,2.182E6,1.013E5,9.093E5,0.9354,1.625,2.2589,
381,5.9868,0.7892,9.5689,280.15453,280.1539,280.15491,8.822E5,2.164E6,1.025E5,8.822E5,6,DETECTED,280.15453,280.1539,280.15491,5.9868,0.7892,9.5689,8.822E5,2.164E6,1.025E5,8.822E5,0.4492,0.8446,0.5291,6
382,5.9868,1.2776,9.2011,308.11299,308.112,308.11469,5.954E5,1.745E6,1.002E5,5.954E5,0,DETECTED,308.11299,308.112,308.11469,5.9868,1.2776,9.2011,5.954E5,1.745E6,1.002E5,5.954E5,2.2132,0.8413,0.5957,
383,5.9868,0.7456,10.4965,408.20105,408.19772,408.20334,1.37E6,1.968E6,1.016E5,1.37E6,1,DETECTED,408.20105,408.19772,408.20334,5.9868,0.7456,10.4965,1.37E6,1.968E6,1.016E5,1.37E6,0.2878,1.4942,2.3271,1
384,6.0025,4.2086,8.2299,274.18025,274.17847,274.18127,1.028E6,8.107E5,1.007E5,1.028E6,1,DETECTED,274.18025,274.17847,274.18127,6.0025,4.2086,8.2299,1.028E6,8.107E5,1.007E5,1.028E6,0.4895,1.6091,1.5148,1
385,6.0025,5.6905,12.5702,520.33312,520.32825,520.33331,1.043E7,4.439E5,1.009E5,1.043E7,1,DETECTED,520.33312,520.32825,520.33331,6.0025,5.6905,12.5702,1.043E7,4.439E5,1.009E5,1.043E7,0.0455,1.3042,1.1759,1
386,6.0185,1.3882,9.5563,344.18567,344.1825,344.18735,9.18E5,7.899E5,1.003E5,9.18E5,1,DETECTED,344.18567,344.1825,344.18735,6.0185,1.3882,9.5563,9.18E5,7.899E5,1.003E5,9.18E5,0.9512,0.882,1.0455,1
387,6.0185,1.479,11.6918,409.16235,409.15961,409.16544,1.084E6,2.474E6,1E5,1.084E6,0,DETECTED,409.16235,409.15961,409.16544,6.0185,1.479,11.6918,1.084E6,2.474E6,1E5,1.084E6,1.2204,1.2984,1.4987,
388,6.0185,2.8387,8.8118,456.14966,456.14703,456.15393,6.553E5,1.307E6,1.002E5,6.553E5,0,DETECTED,456.14966,456.14703,456.15393,6.0185,2.8387,8.8118,6.553E5,1.307E6,1.002E5,6.553E5,1.2636,0.9392,0.6121,
389,6.0562,3.8026,11.4327,294.20657,294.20432,294.20734,5.65E5,9.318E5,1.001E5,5.65E5,0,DETECTED,294.20657,294.20432,294.20734,6.0562,3.8026,11.4327,5.65E5,9.318E5,1.001E5,5.65E5,1.4988,1.6929,0.7454,
390,6.0562,0.7892,10.1611,317.14987,317.14886,317.1506,6.495E5,1.307E6,1.003E5,6.495E5,0,DETECTED,317.14987,317.14886,317.1506,6.0562,0.7892,10.1611,6.495E5,1.307E6,1.003E5,6.495E5,2.1411,0.8897,0.9242,
391,6.0562,1.3447,9.4018,352.13865,352.13681,352.14066,1.034E6,2.721E6,1E5,1.034E6,0,DETECTED,352.13865,352.13681,352.14066,6.0562,1.3447,9.4018,1.034E6,2.721E6,1E5,1.034E6,2.7138,0.8719,0.6839,
392,6.0737,2.0294,9.0221,364.13834,364.13638,364.13947,1.109E6,1.998E6,1.002E5,1.109E6,0,DETECTED,364.13834,364.13638,364.13947,6.0737,2.0294,9.0221,1.109E6,1.998E6,1.002E5,1.109E6,0.5279,0.8319,1.1193,
393,6.0737,2.1689,9.1515,386.14481,386.14313,386.14612,7.485E5,1.647E6,1.005E5,7.485E5,0,DETECTED,386.14481,386.14313,386.14612,6.0737,2.1689,9.1515,7.485E5,1.647E6,1.005E5,7.485E5,1.9509,0.8941,0.6142,
394,6.0737,3.4111,12.2171,411.17901,411.1748,411.18137,7.154E5,2.7E6,1.02E5,7.154E5,0,DETECTED,411.17901,411.1748,411.18137,6.0737,3.4111,12.2171,7.154E5,2.7E6,1.02E5,7.154E5,2.6629,1.6537,2.6322,
395,6.0897,4.3205,12.2171,425.19471,425.18958,425.19669,5.499E5,1.967E6,1.065E5,5.499E5,0,DETECTED,425.19471,425.18958,425.19669,6.0897,4.3205,12.2171,5.499E5,1.967E6,1.065E5,5.499E5,6.1224,2.2316,3.5349,
396,6.0897,3.8255,8.8118,440.1543,440.15204,440.15823,9.418E5,1.866E6,1.013E5,9.418E5,4,DETECTED,440.1543,440.15204,440.15823,6.0897,3.8255,8.8118,9.418E5,1.866E6,1.013E5,9.418E5,1.8684,1.1011,0.9642,4
397,6.106,0.8044,10.2976,304.17543,304.17453,304.17603,1.375E6,2.211E5,1.014E5,1.375E6,1,DETECTED,304.17543,304.17453,304.17603,6.106,0.8044,10.2976,1.375E6,2.211E5,1.014E5,1.375E6,1.1066,0.9946,3.1656,1
398,6.106,4.2991,11.2268,309.18089,309.17926,309.18375,1.227E6,7.273E5,1.001E5,1.227E6,2,DETECTED,309.18089,309.17926,309.18375,6.106,4.2991,11.2268,1.227E6,7.273E5,1.001E5,1.227E6,0.4964,0.7986,0.6138,2
399,6.106,2.0294,8.1071,396.12815,396.12665,396.13104,6.544E5,1.428E6,1.021E5,6.544E5,0,DETECTED,396.12815,396.12665,396.13104,6.106,2.0294,8.1071,6.544E5,1.428E6,1.021E5,6.544E5,1.5105,0.7454,0.5519,
400,6.106,4.254,8.6393,406.14911,406.14648,406.15103,6.673E5,1.264E6,1.001E5,6.673E5,0,DETECTED,406.14911,406.14648,406.15103,6.106,4.254,8.6393,6.673E5,1.264E6,1.001E5,6.673E5,1.8365,1.184,1.2406,
401,6.106,3.8026,11.7492,423.17872,423.17508,423.18237,8.459E5,2.187E6,1E5,8.459E5,0,DETECTED,423.17872,423.17508,423.18237,6.106,3.8026,11.7492,8.459E5,2.187E6,1E5,8.459E5,1.1321,1.725,0.9779,
402,6.1237,6.0737,6.8889,241.19114,241.19095,241.192,1.978E6,1.337E5,1.002E5,1.978E6,1,DETECTED,241.19114,241.19095,241.192,6.1237,6.0737,6.8889,1.978E6,1.337E5,1.002E5,1.978E6,0.061,1.4352,14.3286,1
403,6.1237,0.8044,7.7852,272.14931,272.14871,272.15063,6.655E5,1.854E5,1.003E5,6.655E5,0,DETECTED,272.14931,272.14871,272.15063,6.1237,0.8044,7.7852,6.655E5,1.854E5,1.003E5,6.655E5,0.4926,0.6562,0.6202,
